Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Lopez_Campistrous2005	Spelbrink2005	Stenberg2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Qian2008	Wagner2008	Xia2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Muller2010	Pan2010	Price2010	Thein2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	Q9S4X5	P24182	P00350	P31119	P60560	P0AG44	P0A9P0	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P0A910	P00363	P00634	C1P619	P0ACV0	Q46798	A5A615	P00350	P00448	P0AFG8	P25714	P0A910	P00350	Accession
P37674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAM_ECOLI	C6EEA2_ECOBD																																			
P37675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAN_ECOLI	C6EEA1_ECOBD																																			
P37676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	G	YIAO_ECOLI	C6EEA0_ECOBD																													P37676						
P37677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	LYXK_ECOLI	C6EE99_ECOBD																																			
P37678	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	SGBH_ECOLI	C6EE98_ECOBD								P37678																					P37678						
P37679	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	SGBU_ECOLI	C6EE97_ECOBD												P37679																							
P37680	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	SGBE_ECOLI	C6EE96_ECOBD							P37680																												
P37681	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F3	YIAT_ECOLI	C6EE92_ECOBD						P37681																													
P37682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIAU_ECOLI	C6EE91_ECOBD																																			
P37683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	YIAV_ECOLI	C6EE90_ECOBD																													P37683						
P37685	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	6	A	ALDB_ECOLI	C6EE87_ECOBD					P37685		P37685					P37685													P37685	P37685			P37685						
P37744	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	B	RMLA1_ECOLI	C6EAR8_ECOBD			P37744	P37744	P37744		P37744					P37744				P37744									P37744	P37744			P37744						P37744
P37745	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	8	A	RMLC_ECOLI	C6EAR9_ECOBD					P37745		P37745	P37745	P37745																P37745	P37745			P37745						P37745
P37750	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	A	WBBJ_ECOLI	C6EB47_ECOBD					P37750							P37750								P37750					P37750	P37750			P37750						P37750
P37751	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	F1	YEFI_ECOLI	C6EB51_ECOBD												P37751			P37751					P37751					P37751	P37751			P37751						P37751
P37759	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	A	RMLB1_ECOLI	C6EAR6_ECOBD					P37759		P37759	P37759	P37759				P37759			P37759									P37759	P37759			P37759						P37759
P37760	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	6	A	RMLD_ECOLI	C6EAR7_ECOBD					P37760																				P37760	P37760			P37760				P37760		P37760
P37766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	A	YDIF_ECOLI	C6ECR3_ECOBD																													P37766						
P37769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	A	KDUD_ECOLI	C6ECE0_ECOBD																P37769													P37769					P37769	
P37772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJFF_ECOLI	C6ECB8_ECOBD																																			
P37774	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	12	F1	YECC_ECOLI	C6EBE4_ECOBD			P37774		P37774	P37774	P37774	P37774				P37774			P37774					P37774					P37774	P37774			P37774						P37774
P37902	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	10	G	GLTI_ECOLI	C6EK40_ECOBD			P37902		P37902	P37902	P37902		P37902			P37902										P37902		P37902					P37902						P37902
P37906	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	A	PUUB_ECOLI	C6EFT1_ECOBD												P37906																	P37906						P37906
P37909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YBGD_ECOLI	C6EJL9_ECOBD																																			
P38035	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	RTCR_ECOLI	C6EFF2_ECOBD									P38035																				P38035						
P38052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	SFMF_ECOLI	C6EKT2_ECOBD																																			
P38097	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	B	YEGE_ECOLI	C6EAP0_ECOBD												P38097			P38097										P38097	P38097			P38097				P38097		P38097
P38101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	EAMB_ECOLI	C6EK08_ECOBD																																			
P38104	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	A	RSPA_ECOLI	C6EDR7_ECOBD			P38104		P38104							P38104																	P38104						
P38105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	RSPB_ECOLI	C6EDR8_ECOBD																																			
P38134	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	ETK_ECOLI	C6EHM6_ECOBD			P38134					P38134				P38134													P38134	P38134			P38134						P38134
P39099	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	13	G	DEGQ_ECOLI	C6EGZ8_ECOBD					P39099	P39099	P39099	P39099	P39099			P39099	P39099						P39099						P39099	P39099			P39099					P39099	P39099
P39160	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	8	A	UXUB_ECOLI	C6EBR0_ECOBD			P39160		P39160		P39160	P39160																	P39160	P39160			P39160						P39160
P39161	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	A	UXUR_ECOLI	C6EBQ8_ECOBD			P39161									P39161																	P39161						P39161
P39172	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	9	G	ZNUA_ECOLI	C6EBX0_ECOBD			P39172	P39172	P39172				P39172			P39172													P39172	P39172			P39172						P39172
P39196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	LPLT_ECOLI	C6EJ33_ECOBD																													P39196						
P39208	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	A	IDNK_ECOLI	C6EC83_ECOBD												P39208																							P39208
P39263	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	B	YFCC_ECOLI	C6ELF5_ECOBD								P39263																	P39263										
P39264	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	G	FIMI_ECOLI	C6EBR8_ECOBD								P39264				P39264														P39264									
P39265	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	G	ALSB_ECOLI	C6ED35_ECOBD			P39265				P39265					P39265				P39265													P39265						
P39270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	YJDF_ECOLI	C6ED03_ECOBD																																			P39270
P39274	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	A	YJDJ_ECOLI	C6ECZ8_ECOBD												P39274																	P39274	P39274					
P39277	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	B	YJEH_ECOLI	C6ECY4_ECOBD								P39277				P39277																	P39277						
P39280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	A	YJEK_ECOLI	C6ECX9_ECOBD																										P39280			P39280						P39280
P39282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJEM_ECOLI	C6ECW7_ECOBD																																			
P39295	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJFM_ECOLI	C6ECG4_ECOBD												P39295																	P39295						
P39297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	6	I	BSMA_ECOLI	C6ECG0_ECOBD												P39297													P39297	P39297			P39297				P39297		P39297
P39310	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	8	B	YTFB_ECOLI	C6ECD8_ECOBD							P39310					P39310			P39310										P39310	P39310			P39310	P39310					P39310
P39328	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YTFT_ECOLI	C6ECB9_ECOBD								P39328																											
P39332	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	A	YJGH_ECOLI	C6ECA2_ECOBD								P39332																					P39332	P39332					
P39333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	A	YJGI_ECOLI	C6ECA1_ECOBD																									P39333										P39333
P39334	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	A	YJGJ_ECOLI	C6ECA0_ECOBD												P39334														P39334			P39334						P39334
P39336	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	A	YJGL_ECOLI	C6EC98_ECOBD								P39336				P39336													P39336				P39336						
P39338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YJGN_ECOLI	C6EC94_ECOBD																				P39338															
P39343	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	A	IDNR_ECOLI	C6EC87_ECOBD												P39343													P39343										P39343
P39344	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	IDNT_ECOLI	C6EC86_ECOBD								P39344																											
P39346	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	IDND_ECOLI	C6EC84_ECOBD								P39346																					P39346						
P39352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJHB_ECOLI	C6EC79_ECOBD																																			
P39353	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	7	A	YJHC_ECOLI	C6EC78_ECOBD							P39353	P39353				P39353														P39353			P39353					P39353	P39353
P39361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	SGCR_ECOLI	C6EC59_ECOBD																																			P39361
P39362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	SGCE_ECOLI	C6EC58_ECOBD																																			P39362
P39363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	A	SGCA_ECOLI	C6EC57_ECOBD																													P39363						P39363
P39364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	SGCQ_ECOLI	C6EC56_ECOBD																																			P39364
P39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	SGCC_ECOLI	C6EC55_ECOBD																																			P39365
P39366	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	SGCX_ECOLI	C6EBT0_ECOBD												P39366																	P39366						
P39367	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	A	YJHP_ECOLI	C6EBS9_ECOBD							P39367					P39367																							P39367
P39368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	YJHQ_ECOLI	C6EBS8_ECOBD												P39368																							
P39370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YJHS_ECOLI	C6EBS6_ECOBD																																			
P39371	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	G	NANM_ECOLI	C6EBS5_ECOBD												P39371																	P39371						
P39374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	A	YJIC_ECOLI	C6EBQ7_ECOBD																													P39374						
P39375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	IRAD_ECOLI	C6EBQ3_ECOBD																																			
P39376	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJIE_ECOLI	C6EBQ2_ECOBD												P39376																	P39376						
P39377	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	5	A	IADA_ECOLI	C6EBQ1_ECOBD							P39377									P39377									P39377	P39377									P39377
P39379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	B	YJIH_ECOLI	C6EBP9_ECOBD																													P39379						
P39380	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	KPTA_ECOLI	C6EBP8_ECOBD												P39380																	P39380						
P39381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YJIJ_ECOLI	C6EBP7_ECOBD																																			
P39382	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	B	YJIK_ECOLI	C6EBP6_ECOBD												P39382														P39382									P39382
P39383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	3	A	YJIL_ECOLI	C6EBP4_ECOBD																									P39383	P39383			P39383						
P39384	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	A	YJIM_ECOLI	C6EBP3_ECOBD			P39384				P39384																						P39384						P39384
P39385	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	YJIN_ECOLI	C6EBP2_ECOBD												P39385													P39385	P39385			P39385						P39385
P39386	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	MDTM_ECOLI	C6EBP1_ECOBD							P39386																												
P39394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	SYME_ECOLI	C6EBN4_ECOBD																																			
P39396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	8	B	YJIY_ECOLI	C6EBM6_ECOBD																P39396				P39396			P39396		P39396	P39396			P39396				P39396		P39396
P39398	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YJJL_ECOLI	C6EBL3_ECOBD								P39398																											
P39400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	B	YJJN_ECOLI	C6EBL2_ECOBD												P39400																	P39400						
P39401	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	7	B	OPGB_ECOLI	C6EBL1_ECOBD					P39401			P39401							P39401											P39401			P39401				P39401		P39401
P39414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	TTDT_ECOLI	C6EHT2_ECOBD																				P39414															
P39451	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	B	ADHP_ECOLI	C6EEN9_ECOBD												P39451																	P39451						P39451
P39830	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	10	B	YBAL_ECOLI	C6EKY6_ECOBD							P39830	P39830							P39830					P39830					P39830	P39830			P39830			P39830	P39830		P39830
P39832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	ZNUB_ECOLI	C6EBW8_ECOBD																																			
P39834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YGIL_ECOLI	C6EHV0_ECOBD																																			
P39835	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	6	B	GNTT_ECOLI	C6EFF9_ECOBD													P39835										P39835		P39835				P39835				P39835		P39835
P40120	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	G	OPGD_ECOLI	C6EET8_ECOBD					P40120		P40120		P40120			P40120														P40120			P40120						P40120
P40876	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	YCBF_ECOLI	C6EI38_ECOBD												P40876																							
P41036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	4	B	NANT_ECOLI	C6EH08_ECOBD																		P41036							P41036	P41036			P41036						
P41039	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	YBII_ECOLI	C6EIX9_ECOBD												P41039																	P41039						
P41407	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	7	A	AZOR_ECOLI	C6EEV1_ECOBD					P41407		P41407													P41407						P41407			P41407	P41407					P41407
P41441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	GSPF_ECOLI	C6EGD9_ECOBD																																			P41441
P41442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	GSPG_ECOLI	C6EGD8_ECOBD																																			
P41443	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	GSPH_ECOLI	C6EGD7_ECOBD												P41443																							
P42589	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	YGJH_ECOLI	C6EHS2_ECOBD								P42589																											
P42597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	YGJP_ECOLI	C6EHR1_ECOBD																																			P42597
P42615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQJB_ECOLI	C6EHP7_ECOBD																																			
P42619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQJF_ECOLI	C6EHP2_ECOBD																																			
P42620	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	A	YQJG_ECOLI	C6EHP1_ECOBD			P42620		P42620							P42620																	P42620						
P42625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YHAL_ECOLI	C6EHB5_ECOBD																																			
P42628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	B	YHAO_ECOLI	C6EHB3_ECOBD																													P42628						P42628
P42630	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	B	TDCG_ECOLI	C6EHB2_ECOBD			P42630					P42630				P42630													P42630				P42630						
P42641	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	A	OBG_ECOLI	C6EH44_ECOBD			P42641		P42641		P42641	P42641				P42641						P42641							P42641	P42641			P42641						P42641
P42905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PTPC2_ECOLI	C6EH93_ECOBD																																			
P42909	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	A	PTPB1_ECOLI	C6EH87_ECOBD												P42909													P42909				P42909						
P42910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PTPC1_ECOLI	C6EH86_ECOBD																																			
P42912	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	AGAI_ECOLI	C6EH84_ECOBD								P42912																											
P42913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YRAH_ECOLI	C6EH83_ECOBD																																			
P42914	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	G	YRAI_ECOLI	C6EH82_ECOBD							P42914					P42914													P42914										
P42915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YRAJ_ECOLI	C6EH81_ECOBD																																			
P43319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YRAK_ECOLI	C6EH80_ECOBD																																			
