16131467	yibG	b3596	153	948111	1790023	0,255438393	57	8,93										
16131468	yibH	b3597	378	948110	1790024	0,362073478	83	23,12								0,70	0,40	0,55022598
16131469	yibI	b3598	120	948109	1790025	0,403271113	23	7,95										
16131470	mtlA	b3599	637	948118	1790027	0,631981716	143	33,75							2,10	2,26	1,14	1,833216437
16131471	mtlD	b3600	382	948117	1790028	0,560272263	100	29,98	0,21	4,5	1				1,86	0,76	1,10	1,236864687
16131472	mtlR	b3601	195	948116	1790029	0,401823305	45	13,26							1,23	0,59	0,19	0,669938271
16131473	yibL	b3602	120	948115	1790030	0,550113112	65	14,09								2,10	1,13	1,613613134
16131474	lldP	b3603	551	948114	1790031	0,442407852	61	14,72							0,39	0,43	0,74	0,517997945
16131475	lldR	b3604	258	948122	1790032	0,390289105	89	26,14									0,58	
16131476	lldD	b3605	396	948121	1790033	0,483993099	102	31,97										
16131477	yibK	b3606	157	948119	1790034	0,412455667	43	17,62								1,22	0,46	0,842433153
16131478	cysE	b3607	273	948126	1790035	0,478708327	63	16,32	0,96	8,4	4	1280,92			4,65	2,89	3,53	3,690198469
16131479	gpsA	b3608	339	948125	1790037	0,43260685	88	19,57							7,57	5,58	4,89	6,016024014
16131480	secB	b3609	155	948123	1790038	0,653762906	18	6,06	1	22,6	15	13475,06			8,71	5,42	5,83	6,657055011
16131481	grxC	b3610	83	948132	1790039	0,536643165	27	6,07							16,53	8,48	14,23	13,08024556
16131482	yibN	b3611	143	948131	1790040	0,518517795	46	12,53								6,62	6,12	6,372440685
16131483	yibO	b3612	514	948130	1790041	0,672180811	148	39,94	1	32,1	14	1908,24	7127,40	0,223		2,14	2,23	2,188225507
16131484	yibP					0,445579681										1,71	0,72	1,214392513
16131485	yibQ					0,449422881										0,76	0,37	0,566990151
16131486	yibD	b3615	344	948140	1790044	0,368624664	122	30,76								0,46		
16131487	tdh	b3616	341	948139	1790045	0,566300576	91	20,55							1,47	0,95		1,21076938
16131488	kbl	b3617	398	948138	1790046	0,538019603	111	28,88					4218,91	0,132	3,18	1,02	1,52	1,904219785
16131489	htrL					0,302923423									0,89	0,46	0,15	0,498772705
16131490	rfaD	b3619	310	948134	1790049	0,636413242	76	26,05	1	19,7	4	835,92	6903,67	0,216	9,16	3,44	5,21	5,933833429
16131491	rfaF	b3620	348	948135	1790050	0,426812845	91	24,94							5,72	1,70	2,56	3,326734947
16131492	rfaC	b3621	319	948136	1790051	0,338117853	101	28,32							4,55	1,72	1,05	2,441230891
16131493	rfaL	b3622	419	948148	1790052	0,202205337	87	20,21							2,08	1,60	0,43	1,368424619
16131494	rfaK	b3623	357	948147	1790053	0,249386521	116	35,74							1,32	0,39	0,22	0,640304809
16131495	rfaZ	b3624	283	948146	1790054	0,307604704	115	30,81							0,59	0,15		0,370447308
16131496	rfaY	b3625	232	948145	1790055	0,339467741	109	21,04							1,67	0,60	0,57	0,947000282
16131497	rfaJ	b3626	338	948142	1790056	0,28325927	116	29,87							1,34	0,67	0,23	0,749659382
16131498	rfaI	b3627	339	948143	1790057	0,324119941	95	26,58							1,67	0,69	0,36	0,906628105
16131499	rfaB	b3628	369	948144	1790058	0,341399887	102	26,59							1,00	0,66	0,33	0,661775089
16131500	rfaS	b3629	311	948151	1790059	0,252654701	118	32,57							0,65	0,28	0,13	0,354786524
16131501	rfaP	b3630	265	948150	1790060	0,313303361	126	28,56							1,48	0,76	0,38	0,872308719
16131502	rfaG	b3631	374	948149	1790061	0,334701496	115	37,67							2,16	1,63	0,66	1,485416665
16131503	rfaQ	b3632	344	948155	1790062	0,324044939	98	25,56							1,92	1,30	0,87	1,36456733
16131504	kdtA	b3633	425	949048	1790064	0,413776618	124	34,2							3,13	1,80	1,59	2,174951877
16131505	kdtB	b3634	159	947386	1790065	0,445055002	37	12,93							1,07	1,02	0,50	0,860392717
16131506	mutM	b3635	269	946765	1790066	0,373574179	87	25,37							1,17	1,02	0,36	0,850093221
16131507	rpmG	b3636	55	946318	1790067	0,771790051	33	6,39	1	38,2	16	13631,11			23,86	61,65	23,54	36,35090725
16131508	rpmB	b3637	78	946941	1790068	0,675841145	44	8,21	1	39,7	14	9283,19			22,88	68,36	33,24	41,49307804
16131509	radC					0,297271681									0,67	0,95	0,45	0,686010407
16131510	dfp					0,389527185									4,73	3,98	3,98	4,23367357
16131511	dut	b3640	151	948607	1790071	0,519542907	33	8,05					5177,75	0,162	3,94	3,37	2,33	3,212901316
16131512	ttk					0,470522319									3,11	3,47	2,78	3,117397875
16131513	pyrE	b3642	213	948157	1790073	0,469629044	63	15,26							0,48	0,69	0,41	0,523709848
16131514	rph	b3643	228	948156	1790074	0,491108479	65	12,25							1,83	1,30	0,80	1,311429002
16131515	yicC	b3644	287	948154	1790075	0,536842534	109	31,03								2,40	1,35	1,876977749
16131516	dinD					0,33953472									0,45	0,51	0,20	0,385779822
16131517	yicG					0,367913191												
16131518	yicF					0,373170797												
16131519	gmk	b3648	207	948163	1790080	0,461424721	64	15,54							8,39	4,69	3,35	5,476493022
16131520	rpoZ	b3649	91	948160	1790081	0,661311912	32	11,77	1	39,6	8	3700,20	18601,56	0,582	12,95	6,56	6,01	8,50711843
16131521	spoT	b3650	702	948159	1790082	0,484576214	239	52,84							6,26	2,12	1,84	3,405348328
16131522	spoU	b3651	229	948161	1790083	0,474664137	53	14,5							2,99	1,45	1,27	1,90233707
16131523	recG	b3652	693	948162	2367254	0,438940513	193	54,98							0,98	0,56	0,22	0,583998727
16131524	gltS	b3653	401	948166	1790085	0,435765502	60	14,22							1,13			
16131525	yicE	b3654	463	948172	1790087	0,48771507	41	7,38								1,73	0,85	1,291549784
16131526	yicH	b3655	569	948171	1790088	0,389648935	127	41,07								0,58	0,82	0,698734501
16131527	yicI	b3656	772	948169	2367256	0,470875277	200	50,29								0,42		
16131528	yicJ					0,445414898												
16131529	yicK	b3659	394	948177	1790091	0,308525755	69	9,62										
16131530	yicL	b3660	307	948176	1790092	0,293527873	41	6,29									0,20	
16131531	nlpA	b3661	272	948175	1790093	0,344442075	72	23,16							4,56	3,96	1,25	3,256513213
16131532	yicM	b3662	451	948213	1790095	0,361871161	63	14,94										
16131533	yicN					0,348126624												
16131534	yicO					0,343668992												
16131535	yicP	b3665	588	948210	1790098	0,400544237	117	33,95										
16131536	uhpT	b3666	463	948201	2367259	0,530485715	86	18,82								1,37		
16131537	uhpC					0,367687314									0,85	0,68	0,28	0,607013188
16131538	uhpB					0,370153085												
16131539	uhpA	b3669	196	948178	1790102	0,437803349	53	13,16							2,76	1,38	1,10	1,745842753
16131540	ilvN	b3670	96	948183	1790103	0,506925398	26	9,4							3,97	1,45	3,64	3,017561598
16131541	ilvB	b3671	562	948182	1790104	0,475501225	98	28,1	1	31	18	3487,21			9,70	3,01	6,40	6,36921776
16131542	ivbL	b3672	32	948181	1790106	0,33206806	6	3,4							22,80	14,97	15,04	17,6040977
16131543	emrD					0,355604598												
16131544	yidF	b3674	165	948179	1790108	0,37053761	52	15,26										
16131545	yidG	b3675	120	948191	1790109	0,362517419	30	8,88								0,19		
16131546	yidH	b3676	115	948190	1790110	0,308619516	31	7								0,49	0,40	0,444147341
16131547	yidI	b3677	149	948189	1790111	0,406437286	36	4,65										
16131548	yidJ	b3678	497	948188	1790112	0,441636742	121	30,23										
16131549	yidK	b3679	571	948185	1790113	0,413841056	94	24,68										
16131550	yidL	b3680	307	948186	1790114	0,323703051	78	18										
16131551	glvG	b3681	212	948187	1790115	0,473950062	71	16,83							0,55		0,25	0,399069387
16131552	yidP	b3684	238	948194	1790118	0,325539574	82	24,26										
16131553	yidE					0,392088658												
16131554	ibpB					0,509740664									0,85	0,84	0,22	0,638020173
16131555	ibpA	b3687	137	948200	1790122	0,578751499	41	10,59	0,55	18,2	2				3,12	2,11	0,81	2,015510127
16131556	yidQ					0,307652201										1,66	2,45	2,054970234
16131557	yidR					0,409145538											0,27	
16131558	yidS					0,408437777										0,55		
16131559	dgoT					0,493306945												
16131560	dgoA					0,462080731												
16131561	dgoK	b3693	292	948207	1790128	0,351294775	54	14,48										
16131562	b3694					0,34221364											0,57	
16131563	yidW					0,38299742											0,51	
16131564	yidX					0,334226408										0,42	0,14	0,281779907
16131565	yidA	b3697	270	948204	2367265	0,520239217	69	18,89					1757,88	0,055		1,26	0,63	0,947360886
16131566	yidB					0,342462605										2,18	0,84	1,508573203
16131567	gyrB					0,635297845									3,63	2,23	1,23	2,36121378
16131568	recF	b3700	357	948209	1790135	0,350796603	132	32,19							1,55	1,04	0,72	1,102711966
16131569	dnaN	b3701	366	948218	1790136	0,533649618	95	26,35	0,94	4,6	3	582,61			4,17	2,26	2,77	3,064675738
16131570	dnaA	b3702	467	948217	2367267	0,43409809	151	47,79							4,03	1,70	1,11	2,278910553
16131571	rpmH	b3703	46	948216	1790138	0,781527053	34	3,8							16,45	13,47	11,06	13,66147987
16131572	rnpA	b3704	119	948215	1790139	0,304537265	66	14,61							11,53	8,15	5,76	8,478881492
16131573	yidC	b3705	548	948214	1790140	0,65472983	108	22,8								2,36	1,24	1,801573799
16131574	thdF	b3706	454	948222	2367268	0,435958816	120	37,78	0,36	12,3	1				1,80	1,43	1,85	1,694904115
16131575	tnaL	b3707	24	948223	1790143	0,375390863	6	2,12							0,52	0,20	1,63	0,785162826
16131576	tnaA					0,579075477							37235,09	1,165	0,18	0,37	2,39	0,981480526
16131577	tnaB	b3709	415	948220	1790145	0,379313779	52	8,03										
16131578	yidY	b3710	391	948219	1790146	0,34725445	49	7,03										
16131579	yidZ	b3711	319	948227	1790147	0,410464965	85	21,15										
16131580	yieE	b3712	253	948226	1790148	0,34141043	78	23,01									0,87	
16131581	yieF	b3713	188	948225	1790149	0,495139973	35	9,03								0,53	0,61	0,570239969
16131582	yieG	b3714	445	948224	1790150	0,528063822	38	8,6								3,32	1,05	2,183590473
16131583	yieH	b3715	221	948232	1790151	0,506654628	47	11,8								1,05	0,58	0,811630787
16131584	yieI	b3716	155	948231	1790152	0,2902389	29	5,52								0,34		
16131585	yieJ	b3717	195	948230	1790153	0,417179267	36	8,4								0,67	0,22	0,442619735
16131586	yieK					0,443235077												
16131587	yieL					0,43587532												
16131588	yieC	b3720	538	948228	1790157	0,469984799	147	44,29								0,25		
16131589	bglB	b3721	470	948234	2367270	0,378978343	115	28,11							0,13			
16131590	bglF	b3722	625	948236	1790159	0,366077759	87	19,19										
16131591	bglG	b3723	278	948235	1790160	0,305175155	85	25,75										
16131592	phoU	b3724	241	948233	1790161	0,57001717	84	20,73	0,67	7,1	1	175,95			1,61	0,81	0,74	1,053187519
16131593	pstB	b3725	257	948240	1790162	0,605370637	74	19,5							6,30	4,91	4,70	5,303965172
16131594	pstA	b3726	296	948239	1790163	0,545719202	52	11,18							2,05	1,78	0,90	1,575361767
16131595	pstC	b3727	319	948238	1790164	0,537229683	29	7,87							1,39	0,77	0,64	0,934981956
16131596	pstS	b3728	346	948237	2367271	0,664759302	98	32,47					5785,02	0,181	4,23	4,31	2,63	3,72402082
16131597	glmS	b3729	609	948241	1790167	0,603535266	162	46,39	1	25,1	12	1408,22			4,74	3,34	2,50	3,526402013
16131598	glmU	b3730	456	948246	1790168	0,552646153	125	29,98					1502,19	0,047	10,31	4,41	4,51	6,410398281
16131599	atpC	b3731	139	948245	1790169	0,573088827	31	5,93	0,72	37,4	2	1321,97	6871,71	0,215	9,73	7,98	5,75	7,821321998
16131600	atpD	b3732	460	948244	1790170	0,713903936	127	40,66	1	63,3	34	4552,23	21573,98	0,675	11,90	5,69	6,89	8,158896079
16131601	atpG	b3733	287	948243	1790171	0,550647455	96	29,48	0,99	7,3	1	182,82	5976,79	0,187	21,80	10,59	14,78	15,7219004
16131602	atpA	b3734	513	948242	1790172	0,727179443	144	40,77	1	34,3	15	2002,92	22756,55	0,712	23,26	10,51	20,81	18,19322638
16131603	atpH	b3735	177	948254	1790173	0,462975076	50	11,14	0,97	22	3	1422,07	3739,49	0,117	31,51	25,70	45,16	34,12568354
16131604	atpF	b3736	156	948247	1790174	0,558961026	62	17,71							22,47	20,90	35,73	26,3658234
16131605	atpE	b3737	79	948253	1790175	0,698646114	9	3,36							29,19	28,37	44,78	34,1130205
16131606	atpB	b3738	271	948252	1790176	0,510636368	31	6,41							19,28	16,62	21,55	19,15291812
16131607	atpI					0,325979331									8,46	7,11	6,15	7,240656408
16131608	gidB	b3740	207	948250	1790179	0,414255327	60	18,6							1,04	0,79	0,25	0,692043518
16131609	gidA	b3741	629	948248	2367273	0,506842437	190	45,47							2,45	1,15	0,56	1,387625994
16131610	mioC	b3742	147	948249	1790181	0,462202719	18	4,39	0,21	17	1				4,95	6,09	3,30	4,780960439
16131611	asnC	b3743	152	948259	1790182	0,434751907	44	13,22							0,82		0,29	0,555574476
16131612	asnA	b3744	330	948258	1790183	0,520293338	92	24,24	1	23,9	7	1572,09	1182,57	0,037	1,67	1,15	0,51	1,110626794
16131613	yieM					0,370555884										0,72	0,74	0,728983041
16131614	yieN					0,410866795										0,58	0,73	0,658980594
16131615	kup					0,359898335									0,93		0,41	0,671184149
16131616	rbsD					0,401914854									5,01	8,42	12,29	8,574316725
16131617	rbsA	b3749	501	948264	1790190	0,471079049	168	53,14							0,78	1,14	0,60	0,837339976
16131618	rbsC	b3750	321	948262	1790191	0,427102797	37	9,88							1,13	0,87	1,63	1,213493783
16131619	rbsB	b3751	296	948261	1790192	0,566261637	91	31,27	1	26,7	6	1044,57	3515,76	0,11	6,85	10,28	13,83	10,32044092
16131620	rbsK	b3752	309	948260	1790193	0,432735752	62	21,78					2269,26	0,071	1,33	0,98	1,09	1,132190353
16131621	rbsR	b3753	330	948266	1790194	0,420005814	81	21,09							0,81	0,79	0,37	0,657013237
16131622	yieO	b3754	475	948265	1790195	0,31372922	80	18,02								0,24		
16131623	yieP					0,36735864										1,29	0,51	0,901230091
16131624	yifE	b3764	112	948274	2367277	0,493744135	48	13,75	0,99	31,2	7	2743,74	7191,33	0,225		9,27	1,70	5,485183327
16131625	yifB	b3765	516	948282	1790201	0,292380814	151	43,95										
16131626	ilvL	b3766	32	948283	1790202	0,203233221	7	0,78							23,58	29,78	5,59	19,64903324
16131627	ilvM	b3769	87	948279	1790204	0,337738843	22	5,6							4,07	1,55	1,55	2,390660452
16131628	ilvE					0,570092618									9,54	3,32	2,71	5,193219321
16131629	ilvD					0,537441391									3,95	1,17	1,66	2,262785265
16131630	ilvA	b3772	514	948287	1790207	0,491268123	147	45,94	0,3	13,8	1				3,16	1,64	1,27	2,022523408
16131631	ilvY	b3773	297	948284	1790208	0,417162871	79	22,94									0,37	
16131632	ilvC	b3774	491	948286	1790210	0,668535942	144	42,57	1	51,3	165	21100,49			27,54	19,16	26,62	24,43954986
16131633	ppiC	b3775	93	948285	1790211	0,560083424	36	8,57							2,59	2,56	1,32	2,156657289
16131634	rep					0,453042287									1,09	0,70	0,43	0,736967873
16131635	gppA					0,414444846									1,48	0,79	0,64	0,970509091
16131636	rhlB	b3780	421	948290	1790214	0,482420775	136	36,35							8,49	4,22	2,71	5,142055333
16131637	trxA					0,527368453							13583,62	0,425	12,33	12,42	7,19	10,64555228
16131638	rhoL	b3782	33	948288	1790216	0,255596606	12	2,76							19,96	19,65	16,69	18,76622369
16131639	rho	b3783	419	948297	1790217	0,619232957	146	43,71	1	42,2	37	4608,22	2461,03	0,077	7,91	5,65	3,01	5,526066668
16131640	rfe	b3784	367	948789	1790218	0,394870205	76	13,46							2,37	0,92	0,88	1,390680721
16131641	wzzE					0,407636683							1086,69	0,034	2,32	1,35	1,20	1,624081765
16131642	wecB					0,395318579									2,18		0,90	1,540236356
16131643	wecC					0,46464325									3,66	1,58	1,27	2,167103801
16131644	rffG					0,495586499									2,71	1,19	0,99	1,629190495
16131645	rffH	b3789	293	948299	1790224	0,502144421	75	19,44							2,63	1,48	1,02	1,708468891
16131646	wecD					0,343404266									1,81	1,27	0,63	1,235990948
16131647	wecE	b3791	376	948296	2367285	0,524784523	98	20,71	0,46	4,3	1				0,94	0,98	0,39	0,770078612
16131648	wzxE	b3792	416	948294	1790227	0,35968842	83	21,05							0,97	0,69	0,49	0,715333826
16131649	wecF	b3793	450	948293	2367288	0,431989947	82	18,3							0,78			
16131650	wecG	b3794	246	948301	2367289	0,465533789	83	25,89							0,71	0,95	0,30	0,649062452
16131651	yifK					0,442668341										2,41	1,54	1,975846062
16131652	aslB					0,411181644									0,20	0,33		0,268005074
16131653	aslA	b3801	551	949015	1790233	0,497648039	127	35,91							0,42	0,41	0,14	0,325726212
16131654	hemY	b3802	398	948311	1790234	0,480033991	128	34,49							2,50		1,82	2,159746527
16131655	hemX	b3803	393	948446	1790235	0,457197124	102	34,78	0,74	18,3	3	347,48			4,16	1,96	3,11	3,075789371
16131656	hemD	b3804	246	948587	1790236	0,306420718	65	18,08							5,66	3,07	2,65	3,792597794
16131657	hemC					0,392926092									4,15	1,66	2,52	2,775044636
16131658	cyaA	b3806	848	947755	1790238	0,461145165	239	62,97							2,01	0,68	0,37	1,018225945
16131659	cyaY	b3807	106	947754	1790239	0,624926773	21	6,41							3,78	2,35	1,94	2,68953806
16131660	b3808	b3808	161	948475	1790240	0,385698031	31	9,42										
16131661	dapF					0,43008203									8,82	3,48	4,34	5,545239825
16131662	yigA	b3810	235	948359	1790243	0,379860792	67	22,1								1,45	1,14	1,296330847
16131663	xerC	b3811	298	948355	1790244	0,428723131	107	29,32							4,42	2,15	2,09	2,883489577
16131664	yigB	b3812	238	948357	2367295	0,408988215	62	18,52								1,40	1,13	1,26622038
16131665	uvrD	b3813	720	948347	2367296	0,481967622	225	58,3							2,21	1,64		1,923489176
16131666	corA	b3816	316	948351	2367297	0,531042274	79	19,61							1,62	1,12	0,47	1,070302192
16131667	yigF	b3817	126	948340	1790250	0,306883486	37	7,97										
16131668	yigG					0,299859063												
16131669	rarD					0,398932272									0,91			
16131670	yigI					0,376648634										1,27	1,01	1,139292843
16131671	pldA	b3821	289	948307	2367300	0,466825058	63	19,82							1,61	1,08	0,76	1,147514943
16131672	recQ					0,455645151											0,51	
16131673	yigJ					0,407718725										1,07		
16131674	yigK					0,344356177										0,89	0,45	0,670556476
16131675	pldB					0,386299681									2,25	0,92	0,78	1,315030291
16131676	yigM	b3827	299	948309	1790261	0,458954534	40	9,67								0,64	0,38	0,509936444
16131677	metR	b3828	317	948310	1790262	0,343250033	85	24,39							1,79	0,91	0,79	1,162433299
16131678	metE	b3829	753	948323	2367304	0,522399265	211	56,73	1	45,3	430	41263,67			20,82	11,52	15,25	15,86297142
16131679	ysgA					0,328012665										1,06	0,79	0,92546225
16131680	udp	b3831	253	948987	1790265	0,619389759	60	14,8	0,27	6,7	1		2716,72	0,085	3,38	1,48	1,91	2,255952101
16131681	yigN	b3832	475	948966	1790266	0,435170404	162	56,43								0,68	0,48	0,576445559
16131682	ubiE					0,491617656									4,77	2,92	2,69	3,459121199
16131683	yigP	b3834	201	948915	2367308	0,456234004	64	12,15								2,37	2,14	2,256999334
16131684	yigR	b3835	546	948322	2367309	0,388176466	180	54,03								1,96	1,03	1,494198474
16131685	b3836					0,438911579											4,82	
16131686	b3838					0,439644382											2,92	
16131687	yigU	b3839	258	948328	2367313	0,471602705	32	6,33								2,63	1,30	1,961697991
16131688	rfaH	b3842	162	948327	1790276	0,393359498	48	10,62							0,79	0,65	0,24	0,560505877
16131689	yigC	b3843	497	948326	1790277	0,456629968	140	38,55								2,95	2,28	2,612216104
16131690	ubiB	b3844	233	948325	2367314	0,429667595	69	20,36	0,79	7,7	2	422,47			5,50	3,48	2,79	3,921618357
16131691	fadA					0,497600722									0,89		0,95	0,919075224
16131692	fadB	b3846	729	948336	1790281	0,562876731	229	64,87							0,95		1,11	1,030574023
16131693	pepQ	b3847	443	948335	1790282	0,585506955	110	28,86	1	20,5	7	1320,43	671,19	0,021	6,42	2,13	3,11	3,887177536
16131694	yigZ					0,377045334										1,34	1,02	1,179914916
16131695	trkH					0,373159162									1,99	1,05	0,53	1,19066724
16131696	hemG	b3850	181	948331	1790285	0,421992645	69	19,95							3,39	1,85	1,35	2,197992792
16131697	mobB	b3856	170	948343	1790287	0,297745431	46	11,52							1,24	0,92		1,081965428
16131698	mobA	b3857	194	948349	1790288	0,361925202	45	13,86							1,35	0,57	0,67	0,865368244
16131699	yihD	b3858	89	948348	1790289	0,5119847	36	10,58	0,91	39,3	7	3277,68				3,99	3,31	3,646427182
16131700	yihE	b3859	328	948346	1790290	0,366748322	79	26,43								1,95	2,53	2,241946466
16131701	dsbA	b3860	208	948353	1790291	0,66826999	54	15,59					5848,95	0,183	6,54	3,23	2,86	4,213047857
16131702	yihF					0,366141262										0,30	0,13	0,216486368
16131703	yihG	b3862	310	948350	1790293	0,366993551	104	26,3								0,29	0,19	0,240407561
16131704	polA	b3863	928	948356	1790294	0,485480159	269	78,27							2,15	1,46	1,03	1,54752152
16131705	yihA					0,51145955										5,45	2,36	3,904476232
16131706	yihI	b3866	169	948363	1790297	0,492113535	76	16,58								2,42	1,39	1,906149674
16131707	hemN					0,494004065									1,61	1,03	0,50	1,048396612
16131708	glnG	b3868	469	948361	1790299	0,4238093	145	41,87										
16131709	glnL	b3869	349	948360	1790300	0,378192472	82	31,58							3,63	1,51	1,07	2,069496451
16131710	glnA	b3870	469	948370	1790301	0,702190528	125	37,67	1	46,9	88	12717,43	5753,06	0,18	10,83	5,52	4,60	6,980870895
16131711	yihK					0,70850752										7,07	3,62	5,343962719
16131712	yihL	b3872	236	948368	1790304	0,358857868	82	26,22								0,29		
16131713	yihM	b3873	326	948367	1790305	0,367198974	93	30,59								0,27	0,18	0,226792143
16131714	yihN	b3874	421	948365	1790306	0,392409296	89	13,65										
16131715	yshA	b3875	230	948366	1790307	0,385976832	62	19,04										
16131716	yihO					0,368108457												
16131717	yihP					0,457829184												
16131718	yihQ	b3878	678	948376	2367323	0,50965724	147	32,62								0,69		
16131719	yihR					0,38385822												
16131720	yihS					0,527719109												
16131721	yihT	b3881	292	948373	1790314	0,476328001	91	26,36									0,31	
16131722	yihU	b3882	298	948372	1790315	0,433460981	62	16,82										
16131723	yihV					0,406971376											0,21	
16131724	yihW					0,356351561										0,91	0,56	0,737846011
16131725	yihX					0,4190216										1,88	2,39	2,134993446
16131726	rbn	b3886	290	948379	1790319	0,358364481	55	12,06							1,52	0,63	0,75	0,965273393
16131727	yihZ	b3887	145	948378	1790320	0,382451632	41	10,69								1,90	3,58	2,741839458
16131728	yiiD	b3888	329	948387	1790321	0,3870688	82	19,15								1,71	0,73	1,223710656
16131729	yiiE					0,303422486										0,17		
16131730	yiiF					0,275245311												
16131731	fdhE	b3891	309	948384	1790324	0,501351869	81	26,02							1,34		0,66	1,000861249
16131732	fdoI	b3892	211	948383	1790325	0,483131433	57	9,75							1,56	0,75	0,63	0,976724674
16131733	fdoH	b3893	300	948395	1790326	0,540375854	76	19,08							1,44	0,72	0,44	0,865101323
16131734	fdoG	b3894	1016	948394	3868720	0,537470489	286	77,37							1,01	0,43	0,50	0,645591067
16131735	fdhD	b3895	277	948393	1790329	0,355951961	72	14,02							1,14			
16131736	yiiG	b3896	351	948392	1790330	0,435217811	110	28,79										
16131737	frvR	b3897	582	948389	1790331	0,343611483	150	43,66										
16131738	frvX	b3898	356	948388	1790332	0,431234166	92	23,18										
16131739	frvB					0,451558733									0,39			
16131740	frvA	b3900	148	948391	2367327	0,469555886	33	7,84										
16131741	yiiL	b3901	104	948402	1790335	0,527830703	27	9,7										
16131742	rhaD	b3902	274	948401	1790336	0,453017027	53	15,34								0,59	0,22	0,406353098
16131743	rhaA					0,447369861												
16131744	rhaB	b3904	489	948399	1790338	0,393296767	93	21,1							0,45	0,53	0,22	0,401432157
16131745	rhaS	b3905	278	948397	1790339	0,320453657	72	17,6										
16131746	rhaR	b3906	312	948396	1790340	0,370497649	81	22,78										
16131747	rhaT	b3907	344	948398	1790341	0,400263552	54	7,31										
16131748	sodA					0,774126353							9844,13	0,308	18,32	16,22	26,06	20,20042636
16131749	kdgT					0,364744018												
16131750	yiiM					0,348296707										0,82	0,52	0,670487858
16131751	cpxA	b3911	457	948405	1790346	0,469686261	129	40,3							1,34	1,22	0,94	1,165961691
16131752	cpxR	b3912	232	948404	2367329	0,4339796	71	19,5	0,39	5,6	1				5,78	1,89	5,67	4,448809865
16131753	yiiP	b3915	300	948413	1790349	0,302722627	56	13,29								3,10	2,19	2,645026234
16131754	pfkA	b3916	320	948412	1790350	0,72486522	96	24,84	1	30	15	3287,39	4186,95	0,131	7,24	5,01	3,65	5,301168805
16131755	sbp	b3917	329	948411	1790351	0,509763106	106	32,61							2,12	1,75	0,49	1,454992106
16131756	cdh	b3918	251	948410	1790352	0,349988756	68	24,45							0,76	0,68	0,32	0,587451454
16131757	tpiA	b3919	255	948409	1790353	0,789422382	66	16,74	1	35,3	28	9105,73	3228,11	0,101	10,28	5,59	9,54	8,47180247
16131758	yiiQ	b3920	199	948408	1790354	0,366990328	57	18,11								0,98	0,44	0,707651491
16131759	yiiR	b3921	146	948417	1790355	0,387569265	40	6,41								0,64	0,22	0,42886879
16131760	yiiS	b3922	99	948416	1790357	0,393903227	30	7								0,83	0,99	0,908105261
16131761	yiiT	b3923	142	948415	1790358	0,371401362	45	9,62								1,26	1,30	1,27875761
16131762	fpr	b3924	248	948414	1790359	0,354421813	67	17,14							3,21	1,77	1,04	2,006596116
16131763	glpX	b3925	336	948424	1790360	0,548353079	101	27,38							1,94	1,43	1,98	1,781735235
16131764	glpK	b3926	502	948423	1790361	0,574881101	140	37,7	0,5	12,2	1		5465,41	0,171		3,27	21,76	12,51611428
16131765	glpF	b3927	281	948422	1790362	0,436929441	33	7,21							0,52	5,46	32,14	12,70537275
16131766	yiiU	b3928	81	948420	1790363	0,598317271	26	9,85	1	42	20	11053,66	7478,98	0,234		5,81	2,00	3,909025702
16131767	menG	b3929	161	948419	1790364	0,475689437	26	8,64							6,55	6,98	3,29	5,607175436
16131768	menA	b3930	308	948418	1790365	0,375821849	47	10,14							1,60	1,02	0,58	1,066267343
16131769	hslU	b3931	443	948430	1790366	0,654071494	155	39,9	1	11,1	7	955,07	4346,76	0,136	4,68	3,30	1,94	3,307468908
16131770	hslV	b3932	176	948429	1790367	0,548909549	53	10,34							7,70	4,53	4,94	5,7242571
16131771	ftsN	b3933	319	948428	1790368	0,418736803	112	28,77							3,72	1,73	1,49	2,313582466
16131772	cytR	b3934	341	948427	1790369	0,409514384	99	19,54							2,43	1,57	1,10	1,702254571
16131773	priA	b3935	732	948426	1790370	0,428324076	209	61,25							0,71			
16131774	rpmE	b3936	70	948425	1790371	0,791599484	31	5,19	0,93	52,9	2	1951,00			13,96	32,22	13,53	19,90349015
16131775	yiiX	b3937	202	948436	1790372	0,466489333	66	19,4										
16131776	metJ	b3938	105	948435	1790373	0,50756903	39	9,85							4,98	5,44	3,11	4,508449985
16131777	metB	b3939	386	948434	1790375	0,42699423	95	22	0,65	11,1	1	160,84			4,47	2,32	1,52	2,769650392
16131778	metL	b3940	810	948433	1790376	0,491318902	210	63,95	0,92	7,2	4	313,27			2,33	1,29	0,63	1,414665794
16131779	metF	b3941	296	948432	1790377	0,49404281	87	25,45	1	23	5	1069,53			6,74	8,41	3,50	6,214573412
16131780	katG	b3942	726	948431	1790378	0,597638978	207	67,15	1	27,1	21	1702,49			3,91	2,12	2,56	2,860578892
16131781	yijE					0,359461511												
16131782	yijF	b3944	205	948441	1790380	0,399865949	59	15,22										
16131783	gldA					0,549698112											0,27	
16131784	talC	b3946	220	948439	1790382	0,448096652	54	17,59	0,75	30,9	2	464,23						
16131785	ptsA					0,481263347											0,24	
16131786	yijI					0,278605939												
16131787	frwC	b3949	359	948448	1790386	0,518649455	53	10,39										
