Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P36979	1	1	1	1	0	1	1	6	A	RLMN_ECOLI	0.47	1	2	2	2		3.669631762	A
P36999	1	1	1	1	0	0	1	5	A	RLMA_ECOLI	0.22	0	2	2	2			A
P37013	0	1	1	1	0	0	1	4	A	NORR_ECOLI			2	2	2			A
P37024	0	1	1	1	0	0	1	4	A	HRPB_ECOLI			2	2	2			A
P37025	0	1	1	1	0	1	1	5	A	LIGT_ECOLI			2	0				A
P37047	0	1	1	1	0	1	1	5	A	CDAR_ECOLI			2	2	2			A
P37051	1	1	1	1	0	0	1	5	A	PURU_ECOLI	0.98	1	2	2	2			A
P37095	1	1	1	1	0	1	1	6	A	PEPB_ECOLI	2.26	2	2	2	2			A
P37128	0	1	1	1	0	1	1	5	A	NUDK_ECOLI			2	0	0			A
P37182	0	1	1	1	1	1	1	6	A	HYBD_ECOLI			2	2	2	0		A
P37338	0	1	1	1	0	0	1	4	A	YGAE_ECOLI			2	2				A
P37344	0	1	1	1	0	0	1	4	A	PSPF_ECOLI			2	2				A
P37348	0	1	1	1	0	0	1	4	A	YECE_ECOLI			2	0				A
P37440	1	1	1	1	0	1	1	6	A	UCPA_ECOLI		1	2	2	2		1.308974723	A
P37623	0	1	1	1	0	0	1	4	A	ACPT_ECOLI			2	2	2			A
P37634	1	1	1	1	0	1	1	6	A	YHIR_ECOLI	0.41	1	2	2	2		1.43732293	A
P37640	0	1	1	1	0	0	1	4	A	YHJB_ECOLI			2	1				A
P37647	1	1	1	1	0	1	1	6	A	KDGK_ECOLI		1	2	0	2		1.78235158	A
P37666	1	1	1	1	0	1	1	6	A	GHRB_ECOLI	1	1	2	2	2			A
P37689	1	1	1	1	0	1	1	6	A	GPMI_ECOLI	12.92	2	2	2	2			A
P37692	1	1	1	1	0	0	1	5	A	RFAF_ECOLI	0.77	1	2	2	2			A
P37765	1	1	1	1	0	1	1	6	A	RLUB_ECOLI	0.28	1	2	2	2			A
P37773	1	1	1	1	0	0	1	5	A	MPL_ECOLI	1	1	2	2	2			A
P37903	1	1	1	1	0	1	1	6	A	USPF_ECOLI	4.39	2	0	2	2			A
P38038	0	1	1	1	1	0	1	5	A	CYSJ_ECOLI			0	2		0		A
P38051	0	1	1	1	0	0	1	4	A	MENF_ECOLI			2	2	2			A
P38489	1	1	1	1	0	0	1	5	A	NFNB_ECOLI	1.96	2	2	2	2			A
P38521	1	1	1	1	0	0	1	5	A	YGGL_ECOLI	4.52	2	2	2	2			A
P38684	0	1	1	1	1	0	1	5	A	TORR_ECOLI			2	2	2	0		A
P39173	1	1	1	1	0	0	1	5	A	YEAD_ECOLI	1.16	1	2	2	2			A
P39177	1	1	1	1	0	1	1	6	A	USPG_ECOLI	0.56	1	2	2	2			A
P39199	1	0	1	1	0	0	1	4	A	YFCB_ECOLI		1		2	2			A
P39267	0	1	1	1	0	0	1	4	A	YJCZ_ECOLI			2	2	0			A
P39286	0	1	1	1	0	1	1	5	A	RSGA_ECOLI			2	2	2			A
P39288	0	1	1	1	0	0	1	4	A	YJES_ECOLI			2	2	2			A
P39298	0	1	1	1	0	0	1	4	A	YJFP_ECOLI			2	2	0			A
P39337	0	1	1	1	0	0	1	4	A	YJGM_ECOLI			2	2	2			A
P39406	1	1	1	1	0	0	1	5	A	RSMC_ECOLI	0	0	2	2	2			A
P39407	0	1	1	1	0	1	1	5	A	YJJU_ECOLI			2	2	2		2.046566462	A
P39411	0	1	1	1	0	0	1	4	A	YJJX_ECOLI			2	0	0			A
P39831	1	1	1	1	0	1	1	6	A	YDFG_ECOLI	5.01	2	2	2	2		6.617315851	A
P40191	1	1	1	1	0	0	1	5	A	PDXK_ECOLI	1.58	1	2	0	2			A
P42593	0	1	1	1	0	0	1	4	A	FADH_ECOLI			0	2	0			A
P42596	0	1	1	1	0	0	1	4	A	RLMG_ECOLI			2	2				A
P42632	1	1	1	1	0	0	1	5	A	TDCE_ECOLI	0.17	0	2	2	2			A
P43329	0	1	1	1	1	1	1	6	A	HRPA_ECOLI			2	2	2	0	0.95173677	A
P45465	0	1	1	1	0	1	1	5	A	YRAN_ECOLI			2	2			2.155870228	A
P45469	0	1	1	1	0	0	1	4	A	YRAR_ECOLI			2	2				A
P45524	0	1	1	1	0	1	1	5	A	YHET_ECOLI			2	0				A
P45577	1	1	1	1	0	1	1	6	A	PROQ_ECOLI	0.98	1	2	2	2			A
P45578	1	1	1	1	0	0	1	5	A	LUXS_ECOLI	1.13	1	2	2	2			A
P45748	1	1	1	1	0	1	1	6	A	RIMN_ECOLI	0.32	1	2	2	2		3.775543585	A
P45799	0	1	1	1	0	0	1	4	A	NUDE_ECOLI			2	2	2			A
P46837	1	1	1	1	0	0	1	5	A	YHGF_ECOLI	1.35	1	2	0	0			A
P46853	1	1	1	1	0	0	1	5	A	YHHX_ECOLI	0.43	1	2	2	2			A
P46888	0	1	1	1	0	0	1	4	A	USPC_ECOLI			2	0	2			A
P46891	0	1	1	1	1	0	1	5	A	COF_ECOLI			2	0		0		A
P50465	0	1	1	1	0	1	1	5	A	END8_ECOLI			2	0	2		0.330309827	A
P51024	1	1	1	1	0	0	1	5	A	YAIL_ECOLI		1	2	2	2			A
P51025	0	1	1	1	0	0	1	4	A	SFGH1_ECOLI			2	2	2			A
P52007	1	1	1	1	0	1	1	6	A	YECM_ECOLI	0.44	1	2	2	2		4.807710253	A
P52061	1	1	1	1	0	1	1	6	A	RDGB_ECOLI	0.52	1	2	2	2			A
P52076	0	1	1	1	0	0	1	4	A	QSEB_ECOLI			2	0	2			A
P52108	1	1	1	1	0	0	1	5	A	RSTA_ECOLI	0.32	1	2	0	2			A
P52643	1	1	1	1	0	0	1	5	A	LDHD_ECOLI	1	1	2	2	2			A
P52647	1	1	1	1	0	1	1	6	A	NIFJ_ECOLI	1.28	1	2	2	2		1.026808698	A
P54901	0	1	1	1	0	0	1	4	A	CSIE_ECOLI			0	2	2			A
P55135	0	1	1	1	0	0	1	4	A	RUMA_ECOLI			2	2	2			A
P56262	0	1	1	1	0	0	1	4	A	DLHH_ECOLI			2	2				A
P60293	1	1	1	1	0	1	1	6	A	MUKF_ECOLI	0.51	1	2	2	2		1.883174422	A
P60390	1	1	1	1	0	1	1	6	A	RSMH_ECOLI	0.89	1	2	2	2			A
P60422	1	1	1	1	0	0	1	5	A	RL2_ECOLI	11	2	2	2	2			A
P60438	1	1	1	1	0	0	1	5	A	RL3_ECOLI	6.68	2	2	2	2			A
P60546	1	1	1	1	0	1	1	6	A	KGUA_ECOLI	1.36	1	2	2	2		8.572701988	A
P60595	0	1	1	1	0	0	1	4	A	HIS5_ECOLI			2	0	0			A
P60624	1	1	1	1	0	0	1	5	A	RL24_ECOLI	20.34	2	2	2	2			A
P60651	1	1	1	1	1	0	1	6	A	SPEB_ECOLI	1	1	2	2	2	0		A
P60664	0	1	1	1	0	0	1	4	A	HIS6_ECOLI			2	2	2			A
P60716	1	1	1	1	0	1	1	6	A	LIPA_ECOLI	1	1	2	2	2		10.34114035	A
P60720	0	1	1	1	0	0	1	4	A	LIPB_ECOLI			2	2	2			A
P60723	1	1	1	1	0	0	1	5	A	RL4_ECOLI		1	2	2	2			A
P60757	1	1	1	1	0	0	1	5	A	HIS1_ECOLI		1	2	2	2			A
P60906	1	1	1	1	0	1	1	6	A	SYH_ECOLI		1	2	2	2		9.212667882	A
P61175	1	1	1	1	0	0	1	5	A	RL22_ECOLI	11.05	2	2	2	2			A
P61517	1	1	1	1	0	0	1	5	A	CAN_ECOLI	1.74	2	2	2	2			A
P61714	1	1	1	1	0	0	1	5	A	RISB_ECOLI	2.84	2	2	2	2			A
P61887	0	1	1	1	0	0	1	4	A	RMLA2_ECOLI			2	2	2			A
P61949	1	1	1	1	0	1	1	6	A	FLAV_ECOLI	1.71	2	2	2	2		13.72023572	A
P62601	0	1	1	1	0	0	1	4	A	TREF_ECOLI			2	2	2			A
P62615	0	1	1	1	0	1	1	5	A	ISPE_ECOLI			2	2	2			A
P62620	1	1	1	1	0	1	1	6	A	ISPG_ECOLI	1.88	2	2	2	2			A
P62623	1	1	1	1	1	1	1	7	A	ISPH_ECOLI	0.49	1	2	2	2	0		A
P62672	0	1	1	1	1	1	1	6	A	APAG_ECOLI			2	2	2	0	1.617685789	A
P62707	1	1	1	1	0	1	1	6	A	GPMA_ECOLI	1.34	1	2	2	2			A
P62768	1	1	1	1	0	1	1	6	A	YAEH_ECOLI	1.93	2	2	2	2			A
P63020	1	1	1	1	0	1	1	6	A	NFUA_ECOLI	1.43	1	2	2	2			A
P63224	1	1	1	1	0	0	1	5	A	GMHA_ECOLI	5.84	2	2	2	2			A
P63284	1	1	1	1	0	1	1	6	A	CLPB_ECOLI	4.39	2	2	2	2		1.509805081	A
P63417	1	1	1	1	0	0	1	5	A	YHBS_ECOLI	0.45	1	2	2	2			A
P64476	0	1	1	1	0	1	1	5	A	YDIH_ECOLI			2	2	2			A
P64554	1	1	1	1	0	1	1	6	A	YGCF_ECOLI	0.11	0	2	2	2		2.883885264	A
P64588	1	1	1	1	0	1	1	6	A	YQJI_ECOLI	0.32	1	2	0	2		2.770633606	A
P64599	0	1	1	1	0	0	1	4	A	YHBT_ECOLI			2	2	2			A
P64612	0	1	1	1	0	0	1	4	A	YHCM_ECOLI			2	2				A
P64624	1	1	1	1	0	0	1	5	A	YHEO_ECOLI	0.92	1	2	2	2			A
P64636	1	1	1	1	0	1	1	6	A	YRFG_ECOLI	0.34	1	2	2	2		3.606938638	A
P65556	1	1	1	1	0	1	1	6	A	YFCD_ECOLI	1.17	1	2	2				A
P66817	0	1	1	1	0	0	1	4	A	DIAA_ECOLI			2	2	2			A
P67080	1	1	1	1	0	1	1	6	A	YGGS_ECOLI	0.31	1	2	2	2			A
P67087	1	1	1	1	0	1	1	6	A	YRAL_ECOLI	0.25	1	2	0	0		1.563868445	A
P67095	1	1	1	1	0	1	1	6	A	YFCE_ECOLI	1.61	2	2	2	2			A
P67660	0	1	1	1	0	1	1	5	A	YHAJ_ECOLI			2	2				A
P67762	0	1	1	1	0	0	1	4	A	YHBP_ECOLI			2	2	2			A
P67910	1	1	1	1	0	1	1	6	A	HLDD_ECOLI	1.91	2	2	2	2		7.922583716	A
P68398	1	1	1	1	0	1	1	6	A	TADA_ECOLI		1	2	2	2			A
P68567	0	1	1	1	0	0	1	4	A	YHIQ_ECOLI			2	1	0			A
P68739	0	1	1	1	0	1	1	5	A	NFI_ECOLI			2	0			4.01985014	A
P68767	1	1	1	1	0	0	1	5	A	AMPA_ECOLI	0.92	1	2	2	2			A
P69228	0	1	1	1	0	1	1	5	A	BAER_ECOLI			2	0				A
P69441	1	1	1	1	0	1	1	6	A	KAD_ECOLI	6.43	2	2	2	2		18.1087013	A
P69503	1	1	1	1	0	0	1	5	A	APT_ECOLI	1.76	2	2	2	2			A
P71242	1	1	1	1	0	0	1	5	A	WCAK_ECOLI		1	1	0	0			A
P75672	0	1	1	1	0	0	1	4	A	YAFS_ECOLI			2	2	2			A
P75736	1	1	1	1	0	1	1	6	A	YBFF_ECOLI	1.02	1	2	2	2		1.253565045	A
P75745	0	1	1	1	0	0	1	4	A	YBGK_ECOLI			2	2	2			A
P75779	0	1	1	1	0	0	1	4	A	YBIX_ECOLI			2	2				A
P75792	0	1	1	1	0	1	1	5	A	SUPH_ECOLI			2	0	2			A
P75809	0	1	1	1	0	1	1	5	A	YBJI_ECOLI			2	0	0			A
P75823	1	1	1	1	0	0	1	5	A	LTAE_ECOLI	0.74	1	2	2	2			A
P75838	1	1	1	1	0	1	1	6	A	YCAO_ECOLI	0.58	1	2	0	2		1.216599419	A
P75849	1	1	1	1	0	1	1	6	A	YCBL_ECOLI	0.57	1	2	2	2		14.02512821	A
P75863	1	1	1	1	0	0	1	5	A	YCBX_ECOLI	0.48	1	2	2	2			A
P75864	1	1	1	1	0	1	1	6	A	RLML_ECOLI	0	0	2	2	2		1.722690684	A
P75867	1	1	1	1	0	0	1	5	A	LONH_ECOLI	1.04	1	2	2	2			A
P75874	1	1	1	1	0	1	1	6	A	YCCU_ECOLI	1.38	1	2	2	2			A
P75876	1	1	1	1	0	0	1	5	A	RLMI_ECOLI		1	2	2	2			A
P75914	1	1	1	1	0	0	1	5	A	YCDX_ECOLI	0.98	1	2	2	2			A
P75915	1	1	1	1	0	0	1	5	A	YCDY_ECOLI	0.25	1	2	2	2			A
P75919	0	1	1	1	0	1	1	5	A	YMDC_ECOLI			2	2	2		1.024863954	A
P75949	1	1	1	1	0	1	1	6	A	NAGZ_ECOLI	3.14	2	2	2	2		2.277305018	A
P75952	0	1	1	1	0	0	1	4	A	YCFQ_ECOLI			2	2	2			A
P76008	0	1	1	1	0	0	1	4	A	LDCA_ECOLI			2	2	2			A
P76034	1	1	1	1	0	0	1	5	A	YCIT_ECOLI		1	2	2	2			A
P76046	0	1	1	1	0	1	1	5	A	YCJX_ECOLI			2	0	0			A
P76055	1	1	1	1	0	0	1	5	A	TTCA_ECOLI	0.41	1	0	0	2			A
P76149	0	1	1	1	0	0	1	4	A	YNEI_ECOLI			2	2	2			A
P76187	1	1	1	1	0	0	1	5	A	YDHF_ECOLI	0.64	1	2	2	2			A
P76213	0	1	1	1	0	0	1	4	A	CHO_ECOLI			2	2				A
P76245	0	1	1	1	0	0	1	4	A	YEAP_ECOLI			2	2	2			A
P76256	1	1	1	1	0	0	1	5	A	YEAZ_ECOLI	0.29	1	2	0				A
P76257	0	1	1	1	0	0	1	4	A	YOAA_ECOLI			2	2	2			A
P76268	1	1	1	1	0	0	1	5	A	KDGR_ECOLI	1.27	1	2	2	2			A
P76273	0	1	1	1	0	0	1	4	A	RSMF_ECOLI			2	0	0			A
P76280	0	1	1	1	0	0	1	4	A	YOBB_ECOLI			2	2	2			A
P76290	1	1	1	1	0	0	1	5	A	CMOA_ECOLI	0.35	1	2	2	2			A
P76340	0	1	1	1	0	1	1	5	A	YEDW_ECOLI			2	2	2			A
P76403	1	1	1	1	0	0	1	5	A	YEGQ_ECOLI	0.75	1	2	2	2			A
P76472	0	1	1	1	0	0	1	4	A	ARND_ECOLI			2	2	2			A
P76491	0	1	1	1	0	0	1	4	A	YFBR_ECOLI			2	2	2			A
P76503	0	1	1	1	0	0	1	4	A	FADI_ECOLI			2	2	2			A
P76535	1	1	1	1	0	1	1	6	A	MURQ_ECOLI		1	2	2	2		0.05292741	A
P76539	0	1	1	1	0	0	1	4	A	YPEA_ECOLI			2	2	2			A
P76558	1	1	1	1	0	1	1	6	A	MAO2_ECOLI	10.06	2	2	2	2			A
P76561	0	1	1	1	0	0	1	4	A	YPFH_ECOLI			2	2	2			A
P76585	0	1	1	1	0	0	1	4	A	YPHG_ECOLI			0	0	2			A
P76594	0	1	1	1	0	1	1	5	A	YFIQ_ECOLI			2	2	2		1.163851466	A
P76658	1	1	1	1	0	0	1	5	A	HLDE_ECOLI	1	1	2	2				A
P77150	1	1	1	1	0	0	1	5	A	PDXY_ECOLI	1	1	2	2				A
P77258	1	1	1	1	0	0	1	5	A	NEMA_ECOLI	0.85	1	2	2	2			A
P77376	0	1	1	1	0	1	1	5	A	YDGJ_ECOLI			2	2	2			A
P77398	0	1	1	1	0	1	1	5	A	ARNA_ECOLI			2	2	2			A
P77399	0	1	1	1	0	1	1	5	A	FADJ_ECOLI			0	2	0			A
P77434	0	1	1	1	0	0	1	4	A	YFDZ_ECOLI			2	2	2			A
P77475	1	1	1	1	0	1	1	6	A	YQAB_ECOLI	0.66	1	2	2			3.614570282	A
P77488	1	1	1	1	0	1	1	6	A	DXS_ECOLI	0.64	1	2	2	2			A
P77552	1	1	1	1	0	0	1	5	A	YDHQ_ECOLI	0.97	1	2	2	2			A
P77559	0	1	1	1	1	0	1	5	A	YNFL_ECOLI			2	2	2	0		A
P77581	1	1	1	1	0	1	1	6	A	ASTC_ECOLI	1.29	1	0	2	0		0.819362533	A
P77625	0	1	1	1	0	1	1	5	A	YFBT_ECOLI			2	2	2		2.394876395	A
P77735	1	1	1	1	0	0	1	5	A	YAJO_ECOLI	0.79	1	2	2	2			A
P77739	1	1	1	1	0	0	1	5	A	YNIA_ECOLI	1.67	2	2	2	2			A
P77748	0	1	1	1	0	1	1	5	A	YDIJ_ECOLI			2	2	2		2.638270487	A
P77766	0	1	1	1	0	0	1	4	A	TRPH_ECOLI			2	2	2			A
P77775	1	1	1	1	0	0	1	5	A	YFCH_ECOLI	1	1	2	2	2			A
P77808	1	1	1	1	0	0	1	5	A	CINAL_ECOLI	0	0	2	0	2			A
Q46800	0	1	1	1	0	0	1	4	A	XDHB_ECOLI			0	2	0			A
Q46829	1	1	1	1	0	0	1	5	A	BGLA_ECOLI	0.59	1	2	2	2			A
Q46855	0	1	1	1	0	0	1	4	A	YQHC_ECOLI			2	2				A
Q46856	1	1	1	1	0	1	1	6	A	YQHD_ECOLI	0.46	1	2	2	2			A
Q46857	1	1	1	1	0	0	1	5	A	DKGA_ECOLI	0.63	1	0	0				A
Q46871	0	1	1	1	0	0	1	4	A	YQJH_ECOLI			2	1	2			A
Q46920	1	1	1	1	0	0	1	5	A	QUEF_ECOLI	0.67	1	2	2	2			A
Q46925	0	1	1	1	0	1	1	5	A	CSDA_ECOLI			2	2	2			A
Q46939	1	1	1	1	0	1	1	6	A	YQEF_ECOLI	0.06	0	0	2	0		5.576979593	A
Q47147	0	1	1	1	0	0	1	4	A	YAFJ_ECOLI			2	2	2			A
Q47319	0	1	1	1	0	0	1	4	A	YFIP_ECOLI			2	2	2			A
Q57261	1	1	1	1	0	1	1	6	A	TRUD_ECOLI		1	2	2	2			A
Q93K97	1	1	1	1	0	0	1	5	A	ADPP_ECOLI	0.45	1	2	2	2			A
P00582	1	1	1	1	0	1	1	6	A	DPO1_ECOLI	1.73	2	2	2	2		4.178249505	A
P00892	0	1	1	1	0	0	1	4	A	ILVG_ECOLI			2	0				A
P00894	0	1	1	1	0	0	1	4	A	ILVH_ECOLI			2	1	0			A
P00936	0	1	1	1	0	0	1	4	A	CYAA_ECOLI			2	2	2			A
P00957	1	1	1	1	0	1	1	6	A	SYA_ECOLI	7.74	2	2	2	2		9.756847146	A
P00960	1	1	1	1	0	0	1	5	A	SYGA_ECOLI	3.63	2	2	2	2			A
P03023	1	1	1	1	0	0	1	5	A	LACI_ECOLI	0.36	1	0	0	0			A
P04391	0	1	1	1	0	0	1	4	A	OTC1_ECOLI			2	0	0			A
P04994	0	1	1	1	0	0	1	4	A	EX7L_ECOLI			2	0	0			A
P05041	1	1	1	1	0	0	1	5	A	PABB_ECOLI	0.12	0	2	2	2			A
P05100	0	0	1	1	0	0	1	3	A	3MG1_ECOLI				2	2			A
P05707	1	1	1	1	0	0	1	5	A	SRLD_ECOLI		1	2	2	2			A
P05791	0	1	1	1	0	1	1	5	A	ILVD_ECOLI			2	0	0		0.839977944	A
P06989	0	1	1	1	0	1	1	5	A	HIS2_ECOLI			2	0				A
P07012	1	1	1	1	0	0	1	5	A	RF2_ECOLI	2.05	2	2	2	2			A
P07395	1	1	1	1	0	0	1	5	A	SYFB_ECOLI	4.93	2	2	2	2			A
P08245	1	1	1	1	0	0	1	5	A	YCIH_ECOLI	0.19	0	2	2	2			A
P08390	0	0	1	1	0	0	1	3	A	USG_ECOLI				2	2			A
P08622	1	1	1	1	0	1	1	6	A	DNAJ_ECOLI	2.27	2	2	2	2		2.517444955	A
P08660	1	1	1	1	0	0	1	5	A	AK3_ECOLI	0.19	0	2	0	2			A
P08956	1	1	1	1	0	0	1	5	A	T1RK_ECOLI	1.52	1	2	2	2			A
P08957	1	1	1	1	0	1	1	6	A	T1MK_ECOLI	0.46	1	2	2	2		0.925965074	A
P09372	1	1	1	1	0	0	1	5	A	GRPE_ECOLI	0.69	1	2	2	2			A
P09373	1	1	1	1	0	1	1	6	A	PFLB_ECOLI	12.47	2	2	2	2			A
P09831	1	1	1	1	1	1	1	7	A	GLTB_ECOLI	0.21	0	2	2	2	0	6.025639572	A
P0A6A6	0	1	1	1	0	0	1	4	A	LEUC_ECOLI			2	2	2			A
P0A6C1	1	1	1	1	0	1	1	6	A	END4_ECOLI	0.61	1	2	0	0		2.358690538	A
P0A6D3	0	1	1	1	0	0	1	4	A	AROA_ECOLI			2	2	2			A
P0A6F9	1	1	1	1	0	1	1	6	A	CH10_ECOLI	12.56	2	2	2	2			A
P0A6I0	1	1	1	1	0	0	1	5	A	KCY_ECOLI	0.33	1	2	2	2			A
P0A6I6	0	1	1	1	1	0	1	5	A	COAD_ECOLI			2	2	2	0		A
P0A6L0	1	1	1	1	0	0	1	5	A	DEOC_ECOLI	0.34	1	2	2	2			A
P0A6N8	1	1	1	1	0	1	1	6	A	EFPL_ECOLI	1.78	2	2	2	2		3.231115817	A
P0A6P1	1	1	1	1	0	1	1	6	A	EFTS_ECOLI	5.18	2	2	2	2			A
P0A6T5	1	1	1	1	0	0	1	5	A	GCH1_ECOLI		1	2	2	2			A
P0A6U5	0	1	1	1	1	1	1	6	A	RSMG_ECOLI			2	2	2	0	2.540292294	A
P0A6W0	0	1	1	1	0	0	1	4	A	GLSA2_ECOLI			2	2	2			A
P0A6X7	1	1	1	1	0	0	1	5	A	IHFA_ECOLI	2.75	2	2	2	2			A
P0A6Y1	1	1	1	1	0	0	1	5	A	IHFB_ECOLI	8.45	2	2	2	2			A
P0A6Y5	1	1	1	1	0	1	1	6	A	HSLO_ECOLI	0.87	1	2	2	2			A
P0A6Z6	0	1	1	1	0	1	1	5	A	NIKR_ECOLI			2	2	2			A
P0A705	1	1	1	1	0	0	1	5	A	IF2_ECOLI	2	2	2	2	2			A
P0A707	1	1	1	1	0	0	1	5	A	IF3_ECOLI	17.31	2	2	2	2			A
P0A749	1	1	1	1	0	1	1	6	A	MURA_ECOLI	0.28	1	2	2	2		2.70706299	A
P0A780	1	1	1	1	0	0	1	5	A	NUSB_ECOLI	0.97	1	2	2	2			A
P0A7D1	1	1	1	1	1	1	1	7	A	PTH_ECOLI	0.35	1	2	2	2	0	2.43612216	A
P0A7J7	1	1	1	1	0	0	1	5	A	RL11_ECOLI	6.82	2	2	2	2			A
P0A7K2	1	1	1	1	0	0	1	5	A	RL7_ECOLI	15.03	2	2	2	2			A
P0A7L0	1	1	1	1	0	0	1	5	A	RL1_ECOLI	6	2	2	2	2			A
P0A7L3	1	1	1	1	0	0	1	5	A	RL20_ECOLI	16.21	2	2	2	2			A
P0A7L8	1	1	1	1	0	0	1	5	A	RL27_ECOLI	4.59	2	2	2	2			A
P0A7M2	1	1	1	1	0	0	1	5	A	RL28_ECOLI	7.03	2	2	2	2			A
P0A7M6	1	1	1	1	0	0	1	5	A	RL29_ECOLI	6.28	2	2	2	2			A
P0A7M9	1	1	1	1	0	0	1	5	A	RL31_ECOLI	18.13	2	2	2	2			A
P0A7N4	1	1	1	1	0	0	1	5	A	RL32_ECOLI	5.19	2	2	2	2			A
P0A7N9	1	1	1	1	0	0	1	5	A	RL33_ECOLI	5.67	2	2	2	2			A
P0A7P5	1	1	1	1	1	0	1	6	A	RL34_ECOLI	4.12	2	2	2	2	0		A
P0A7Q1	1	1	1	1	0	0	1	5	A	RL35_ECOLI	23.05	2	2	2	2			A
P0A7Q6	0	1	1	1	1	0	1	5	A	RL36_ECOLI			2	2	2	0		A
P0A7R1	1	1	1	1	0	0	1	5	A	RL9_ECOLI	9.55	2	2	2	2			A
P0A7S3	1	1	1	1	0	0	1	5	A	RS12_ECOLI	14	2	2	2	2			A
P0A7T7	1	1	1	1	0	0	1	5	A	RS18_ECOLI	6.38	2	2	2	2			A
P0A7U7	1	1	1	1	0	0	1	5	A	RS20_ECOLI	2.49	2	2	2	2			A
P0A7V3	1	1	1	1	0	0	1	5	A	RS3_ECOLI	9.43	2	2	2	2			A
P0A800	1	1	1	1	0	1	1	6	A	RPOZ_ECOLI	2.98	2	2	2	2		11.75886744	A
P0A814	0	1	1	1	0	1	1	5	A	RUVC_ECOLI			2	2	2		1.20838335	A
P0A821	1	1	1	1	0	0	1	5	A	SELA_ECOLI		1	2	2	2			A
P0A862	1	1	1	1	0	0	1	5	A	TPX_ECOLI	6.61	2	2	2	2			A
P0A877	0	1	1	1	0	0	1	4	A	TRPA_ECOLI			2	2				A
P0A898	0	1	1	1	0	1	1	5	A	YBEY_ECOLI			2	2	2		5.274574786	A
P0A8B2	0	1	1	1	0	0	1	4	A	YFCN_ECOLI			2	2	2			A
P0A8B5	1	1	1	1	0	1	1	6	A	YBAB_ECOLI	34.76	2	2	2	2		10.2444105	A
P0A8H6	1	1	1	1	0	1	1	6	A	YIHI_ECOLI		1	2	2	2		3.848857609	A
P0A8J2	0	1	1	1	1	1	1	6	A	DNAT_ECOLI			2	2	2	0		A
P0A8K5	1	0	0	0	0	0	1	2	A	YAEP_ECOLI	0.88	1						A
P0A8R0	1	1	1	1	0	1	1	6	A	RRAA_ECOLI	3.52	2	2	2	2			A
P0A8R4	0	1	1	1	0	0	1	4	A	SLYX_ECOLI			2	2	2			A
P0A8R9	0	1	1	1	1	0	1	5	A	HDFR_ECOLI			2	2	2	0		A
P0A8T1	1	1	1	1	1	1	1	7	A	PRMA_ECOLI	0.37	1	2	2	2	0	1.653296403	A
P0A991	1	1	1	1	1	1	1	7	A	ALF1_ECOLI	1.31	1	2	2	2	0		A
P0A9E2	0	1	1	1	1	0	1	5	A	SOXS_ECOLI			2	2		0		A
P0A9H1	0	1	1	1	0	0	1	4	A	MUG_ECOLI			2	2	2			A
P0A9H5	0	1	1	1	0	0	1	4	A	BTUR_ECOLI			2	2				A
P0A9K1	0	1	1	1	1	1	1	6	A	PHOH_ECOLI			2	2	0	0	8.798747258	A
P0A9L3	1	1	1	1	0	1	1	6	A	FKBB_ECOLI	0.79	1	2	2	2		6.112389226	A
P0A9U6	0	1	1	1	0	0	1	4	A	PUUR_ECOLI			2	2	2			A
P0A9Y6	1	1	1	1	0	1	1	6	A	CSPC_ECOLI	7	2	2	2	2		99.26409993	A
P0A9Z1	1	1	1	1	1	1	1	7	A	GLNB_ECOLI	2.68	2	2	2	2	0	5.276979561	A
P0AA04	1	1	1	1	0	0	1	5	A	PTHP_ECOLI	22.92	2	2	2	2			A
P0AA25	1	1	1	1	0	1	1	6	A	THIO_ECOLI	2.04	2	2	2	2		25.84112053	A
P0AAC8	1	1	1	1	0	0	1	5	A	ISCA_ECOLI	6	2	2	2	2			A
P0AAR3	1	1	1	1	0	1	1	6	A	YBAK_ECOLI	1.13	1	2	0			1.411507579	A
P0AAT6	1	1	1	1	0	1	1	6	A	YBEB_ECOLI	0.65	1	2	2	2		6.705190672	A
P0AAZ7	1	1	1	1	0	0	1	5	A	YCAR_ECOLI	1.34	1	2	2	2			A
P0AB28	1	1	1	1	0	1	1	6	A	YCED_ECOLI	5.11	2	2	2	2		38.94068027	A
P0ABD3	1	1	1	1	0	0	1	5	A	BFR_ECOLI	7	2	2	2	2			A
P0ABD5	1	1	1	1	0	0	1	5	A	ACCA_ECOLI		1	2	2	2			A
P0ABD8	1	1	1	1	0	0	1	5	A	BCCP_ECOLI	4.62	2	2	2	2			A
P0ABQ0	1	1	1	1	0	1	1	6	A	COABC_ECOLI	1.92	2	2	2	2		2.487550147	A
P0ABR5	0	1	1	1	0	0	1	4	A	HCAE_ECOLI			2	0	0			A
P0ABS8	0	1	1	1	1	0	1	5	A	HOLE_ECOLI			2	2		0		A
