Merge ID	OurStudy_Feb2011CEPNonDet_BL21	OurStudy_Feb2011CEPNonDet	TableS4_BL21_DE3_ProteomeV8	TableS6_MatchingK12_BL21(DE3)_V2	# Studies	OurStudy_Feb2011CEPNonDet_BL21 Duplicates	OurStudy_Feb2011CEPNonDet Duplicates	TableS4_BL21_DE3_ProteomeV8 Duplicates	TableS6_MatchingK12_BL21(DE3)_V2 Duplicates	K12 Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	Merge ID	OurStudy_Feb2011_Common	K12 Entry name (Uniprot)	Category	BL21(DE3) Entry name (Uniprot)
FKBB_ECOLI			1	1	2			1	1					FKBB_ECOLI	A	C6ECD7_ECOBD
FLHB_ECOLI			1	1	2			1	1					FLHB_ECOLI	B	C6EBU7_ECOBD
FLHC_ECOLI			1	1	2			1	1					FLHC_ECOLI	A	C6EBT6_ECOBD
FLHD_ECOLI			1	1	2			1	1					FLHD_ECOLI	A	C6EBT5_ECOBD
FLIA_ECOLI			1	1	2			1	1					FLIA_ECOLI	A	C6EBD9_ECOBD
FLIH_ECOLI			1	1	2			1	1					FLIH_ECOLI	A	C6EBC5_ECOBD
FLII_ECOLI			1	1	2			1	1					FLII_ECOLI	A	C6EBC4_ECOBD
FLIK_ECOLI			1	1	2			1	1					FLIK_ECOLI	A	C6EBC2_ECOBD
FLIS_ECOLI			1	1	2			1	1					FLIS_ECOLI	A	C6EBD6_ECOBD
FLIT_ECOLI			1	1	2			1	1					FLIT_ECOLI	A	C6EBD5_ECOBD
FLIY_ECOLI			1	1	2			1	1					FLIY_ECOLI	G	C6EBE1_ECOBD
FLK_ECOLI			1	1	2			1	1					FLK_ECOLI	B	C6ELD2_ECOBD
FOLB_ECOLI			1	1	2			1	1					FOLB_ECOLI	A	C6EHT7_ECOBD
FRDB_ECOLI			1	1	2			1	1					FRDB_ECOLI	F1	C6ECX0_ECOBD
FRDC_ECOLI			1	1	2			1	1					FRDC_ECOLI	B	C6ECX1_ECOBD
FRDD_ECOLI			1	1	2			1	1					FRDD_ECOLI	B	C6ECX2_ECOBD
FRLB_ECOLI			1	1	2			1	1					FRLB_ECOLI	A	C6EFK5_ECOBD
FRLD_ECOLI			1	1	2			1	1					FRLD_ECOLI	A	C6EFK3_ECOBD
FRLR_ECOLI			1	1	2			1	1					FRLR_ECOLI	A	C6EFK2_ECOBD
FRUR_ECOLI			1	1	2			2	2					FRUR_ECOLI	A	C6EAX5_ECOBD
FRVR_ECOLI			1	1	2			1	1					FRVR_ECOLI	A	C6EF02_ECOBD
FRVX_ECOLI			1	1	2			1	1					FRVX_ECOLI	A	C6EF01_ECOBD
FTSB_ECOLI			1	1	2			1	1					FTSB_ECOLI	B	C6EJB9_ECOBD
FTSH_ECOLI			1	1	2			1	1					FTSH_ECOLI	B	C6EH49_ECOBD
FTSL_ECOLI			1	1	2			1	1					FTSL_ECOLI	B	C6EAX2_ECOBD
FTSW_ECOLI			1	1	2			1	1					FTSW_ECOLI	B	C6EAW6_ECOBD
FTSZ_ECOLI			1	1	2			1	1					FTSZ_ECOLI	F1	C6EAW0_ECOBD
FUCK_ECOLI			1	1	2			1	1					FUCK_ECOLI	A	C6EJ63_ECOBD
G3P3_ECOLI			1	1	2			1	1					G3P3_ECOLI	A	C6EEU7_ECOBD
GABD_ECOLI			1	1	2			1	1					GABD_ECOLI	A	C6EJW4_ECOBD
GADX_ECOLI			1	1	2			1	1					GADX_ECOLI	A	C6EEG8_ECOBD
GALP_ECOLI			1	1	2			1	1					GALP_ECOLI	B	C6EIG8_ECOBD
GATD_ECOLI			1	1	2			1	1					GATD_ECOLI	B	C6EAL9_ECOBD
GATY_ECOLI			1	1	2			1	1					GATY_ECOLI	A	C6EAL4_ECOBD
GATZ_ECOLI			1	1	2			1	1					GATZ_ECOLI	A	C6EAL5_ECOBD
GCH1_ECOLI			1	1	2			1	1					GCH1_ECOLI	A	C6EAG0_ECOBD
GCL_ECOLI			1	1	2			1	1					GCL_ECOLI	A	C6EKV8_ECOBD
GCST_ECOLI			1	1	2			1	1					GCST_ECOLI	A	C6EIK3_ECOBD
GFCE_ECOLI			1	1	2			1	1					GFCE_ECOLI	I	C6EHM4_ECOBD
GHRA_ECOLI			1	1	2			1	1					GHRA_ECOLI	A	C6EHH9_ECOBD
GLCC_ECOLI			1	1	2			1	1					GLCC_ECOLI	A	C6EID0_ECOBD
GLCD_ECOLI			1	1	2			1	1					GLCD_ECOLI	A	C6EID1_ECOBD
GLCE_ECOLI			1	1	2			1	1					GLCE_ECOLI	A	C6EID2_ECOBD
GLCF_ECOLI			1	1	2			1	1					GLCF_ECOLI	A	C6EID3_ECOBD
GLCG_ECOLI			1	1	2			1	1					GLCG_ECOLI	A	C6EID4_ECOBD
GLGS_ECOLI			1	1	2			1	1					GLGS_ECOLI	A	C6EHU6_ECOBD
GLMS_ECOLI			1	1	2			1	1					GLMS_ECOLI	A	C6EG74_ECOBD
GLNB_ECOLI			1	1	2			1	1					GLNB_ECOLI	A	C6EKF4_ECOBD
GLNP_ECOLI			1	1	2			1	1					GLNP_ECOLI	B	C6EIX2_ECOBD
GLPD_ECOLI			1	1	2			1	1					GLPD_ECOLI	F1	C6EFE8_ECOBD
GLRX3_ECOLI			1	1	2			1	1					GLRX3_ECOLI	A	C6EDH9_ECOBD
GLSA1_ECOLI			1	1	2			1	1					GLSA1_ECOLI	A	C6EKX9_ECOBD
GLSA2_ECOLI			1	1	2			1	1					GLSA2_ECOLI	A	C6EDW5_ECOBD
GLTB_ECOLI			1	1	2			1	1					GLTB_ECOLI	A	C6EH15_ECOBD
GLTI_ECOLI			1	1	2			1	1					GLTI_ECOLI	G	C6EK40_ECOBD
GLTS_ECOLI			1	1	2			1	1					GLTS_ECOLI	B	C6EDD6_ECOBD
GLXK1_ECOLI			1	1	2			1	1					GLXK1_ECOLI	A	C6EKV2_ECOBD
GLXR_ECOLI			1	1	2			1	1					GLXR_ECOLI	A	C6EKV6_ECOBD
GNTT_ECOLI			1	1	2			1	1					GNTT_ECOLI	B	C6EFF9_ECOBD
GNTX_ECOLI			1	1	2			1	1					GNTX_ECOLI	A	C6EFG1_ECOBD
GPMB_ECOLI			1	1	2			1	1					GPMB_ECOLI	B	C6EBH6_ECOBD
GPPA_ECOLI			1	1	2			1	1					GPPA_ECOLI	B	C6EG34_ECOBD
GRPE_ECOLI			1	1	2			1	1					GRPE_ECOLI	A	C6EJX9_ECOBD
GSIC_ECOLI			1	1	2			1	1					GSIC_ECOLI	B	C6EIV1_ECOBD
GSPF_ECOLI			1	1	2			1	1					GSPF_ECOLI	B	C6EGD9_ECOBD
GUDX_ECOLI			1	1	2			1	1					GUDX_ECOLI	A	C6EJ84_ECOBD
GUTM_ECOLI			1	1	2			1	1					GUTM_ECOLI	A	C6EJS5_ECOBD
GYRB_ECOLI			1	1	2			1	1					GYRB_ECOLI	A	C6ECI0_ECOBD
HCAB_ECOLI			1	1	2			1	1					HCAB_ECOLI	A	C6EKG6_ECOBD
HCAC_ECOLI			1	1	2			1	1					HCAC_ECOLI	A	C6EKG7_ECOBD
HCAD_ECOLI			1	1	2			1	1					HCAD_ECOLI	A	C6EKG5_ECOBD
HCAE_ECOLI			1	1	2			1	1					HCAE_ECOLI	A	C6EKG9_ECOBD
HCAF_ECOLI			1	1	2			1	1					HCAF_ECOLI	A	C6EKG8_ECOBD
HCAR_ECOLI			1	1	2			1	1					HCAR_ECOLI	A	C6EKH0_ECOBD
HDFR_ECOLI			1	1	2			1	1					HDFR_ECOLI	A	C6EG46_ECOBD
HEMX_ECOLI			1	1	2			1	1					HEMX_ECOLI	B	C6EG12_ECOBD
HHA_ECOLI			1	1	2			1	1					HHA_ECOLI	A	C6EL04_ECOBD
HIPA_ECOLI			1	1	2			1	1					HIPA_ECOLI	A	C6EEL1_ECOBD
HIPB_ECOLI			1	1	2			1	1					HIPB_ECOLI	A	C6EEL0_ECOBD
HIS2_ECOLI			1	1	2			1	1					HIS2_ECOLI	A	C6EB59_ECOBD
HIS4_ECOLI			1	1	2			1	1					HIS4_ECOLI	A	C6EB61_ECOBD
HISM_ECOLI			1	1	2			1	1					HISM_ECOLI	B	C6ELE6_ECOBD
HISQ_ECOLI			1	1	2			1	1					HISQ_ECOLI	B	C6ELE5_ECOBD
HOA_ECOLI			1	1	2			1	1					HOA_ECOLI	A	C6ELM8_ECOBD
HOLA_ECOLI			1	1	2			1	1					HOLA_ECOLI	A	C6EK53_ECOBD
HOLB_ECOLI			1	1	2			1	1					HOLB_ECOLI	A	C6EGZ3_ECOBD
HOLD_ECOLI			1	1	2			1	1					HOLD_ECOLI	A	C6EBK0_ECOBD
HOLE_ECOLI			1	1	2			1	1					HOLE_ECOLI	A	C6EBY7_ECOBD
HPPK_ECOLI			1	1	2			1	1					HPPK_ECOLI	A	C6EAE2_ECOBD
HSCC_ECOLI			1	1	2			1	1					HSCC_ECOLI	A	C6EK46_ECOBD
HSLJ_ECOLI			1	1	2			1	1					HSLJ_ECOLI	I	C6EEW5_ECOBD
HSLO_ECOLI			1	1	2			1	1					HSLO_ECOLI	A	C6EFH4_ECOBD
HSLR_ECOLI			1	1	2			1	1					HSLR_ECOLI	A	C6EFH5_ECOBD
HTRC_ECOLI			1	1	2			1	1					HTRC_ECOLI	A	C6EE30_ECOBD
HYAD_ECOLI			1	1	2			1	1					HYAD_ECOLI	A	C6EHN3_ECOBD
HYBG_ECOLI			1	1	2			1	1					HYBG_ECOLI	A	C6EI02_ECOBD
HYFA_ECOLI			1	1	2			1	1					HYFA_ECOLI	A	C6EKN0_ECOBD
HYFH_ECOLI			1	1	2			1	1					HYFH_ECOLI	A	C6EKM3_ECOBD
HYFI_ECOLI			1	1	2			1	1					HYFI_ECOLI	A	C6EKM2_ECOBD
HYFJ_ECOLI			1	1	2			1	1					HYFJ_ECOLI	A	C6EKM1_ECOBD
HYFR_ECOLI			1	1	2			1	1					HYFR_ECOLI	A	C6EKM0_ECOBD
HYI_ECOLI			1	1	2			1	1					HYI_ECOLI	A	C6EKV7_ECOBD
HYPF_ECOLI			1	1	2			1	1					HYPF_ECOLI	A	C6EJR9_ECOBD
IADA_ECOLI			1	1	2			1	1					IADA_ECOLI	A	C6EBQ1_ECOBD
IDNK_ECOLI			1	1	2			1	1					IDNK_ECOLI	A	C6EC83_ECOBD
IDNO_ECOLI			1	1	2			1	1					IDNO_ECOLI	A	C6EC85_ECOBD
IDNR_ECOLI			1	1	2			1	1					IDNR_ECOLI	A	C6EC87_ECOBD
IF1_ECOLI			1	1	2			1	1					IF1_ECOLI	A	C6EI98_ECOBD
IF2_ECOLI			1	1	2			1	1					IF2_ECOLI	A	C6EH57_ECOBD
IF3_ECOLI			1	1	2			1	1					IF3_ECOLI	A	C6ECN9_ECOBD
IHFA_ECOLI			1	1	2			1	1					IHFA_ECOLI	A	C6ECP5_ECOBD
IHFB_ECOLI			1	1	2			1	1					IHFB_ECOLI	A	C6EI70_ECOBD
ILVD_ECOLI			1	1	2			1	1					ILVD_ECOLI	A	C6EG40_ECOBD
ILVG_ECOLI			1	1	2			1	1					ILVG_ECOLI	A	C6EG43_ECOBD
ILVH_ECOLI			1	1	2			1	1					ILVH_ECOLI	A	C6EAX6_ECOBD
ILVI_ECOLI			1	1	2			1	1					ILVI_ECOLI	A	C6EAX7_ECOBD
ILVM_ECOLI			1	1	2			1	1					ILVM_ECOLI	A	C6EG42_ECOBD
IMDH_ECOLI			1	1	2			1	1					IMDH_ECOLI	B	C6EKK1_ECOBD
IRAD_ECOLI			1	1	2			1	1					IRAD_ECOLI	A	C6EBQ3_ECOBD
IRAM_ECOLI			1	1	2			1	1					IRAM_ECOLI	A	C6EGV4_ECOBD
ISCA_ECOLI			1	1	2			1	1					ISCA_ECOLI	A	C6EKH9_ECOBD
ISCX_ECOLI			1	1	2			1	1					ISCX_ECOLI	A	C6EKI3_ECOBD
ISPF_ECOLI			1	1	2			1	1					ISPF_ECOLI	A	C6EJC1_ECOBD
K1PF_ECOLI			1	1	2			1	1					K1PF_ECOLI	A	C6EA30_ECOBD
KCY_ECOLI			1	1	2			1	1					KCY_ECOLI	A	C6EI72_ECOBD
KDGL_ECOLI			1	1	2			1	1					KDGL_ECOLI	B	C6EDX8_ECOBD
KDPD_ECOLI			1	1	2			1	1					KDPD_ECOLI	B	C6EJN9_ECOBD
KEFB_ECOLI			1	1	2			1	1					KEFB_ECOLI	B	C6EGB3_ECOBD
KEFC_ECOLI			1	1	2			1	1					KEFC_ECOLI	B	C6EB06_ECOBD
KPTA_ECOLI			1	1	2			1	1					KPTA_ECOLI	A	C6EBP8_ECOBD
LACI_ECOLI			1	1	2			1	1					LACI_ECOLI	A	C6EJI7_ECOBD
LAST_ECOLI			1	1	2			1	1					LAST_ECOLI	A	C6EBG8_ECOBD
LEU1_ECOLI			1	1	2			1	1					LEU1_ECOLI	A	C6EAY0_ECOBD
LEU3_ECOLI			1	1	2			1	1					LEU3_ECOLI	A	C6EAY1_ECOBD
LEUC_ECOLI			1	1	2			1	1					LEUC_ECOLI	A	C6EAY2_ECOBD
LEUD_ECOLI			1	1	2			1	1					LEUD_ECOLI	B	C6EAY3_ECOBD
LEUO_ECOLI			1	1	2			1	1					LEUO_ECOLI	A	C6EAX8_ECOBD
LOLC_ECOLI			1	1	2			1	1					LOLC_ECOLI	B	C6EGX6_ECOBD
LOLE_ECOLI			1	1	2			1	1					LOLE_ECOLI	B	C6EGX4_ECOBD
LPL_ECOLI			1	1	2			1	1					LPL_ECOLI	A	C6EAX9_ECOBD
LPP_ECOLI			1	1	2			1	1					LPP_ECOLI	I	C6ECS8_ECOBD
LPTE_ECOLI			1	1	2			1	1					LPTE_ECOLI	I	C6EK52_ECOBD
LPTF_ECOLI			1	1	2			1	1					LPTF_ECOLI	B	C6EC90_ECOBD
LPTN_ECOLI			1	1	2			1	1					LPTN_ECOLI	A	C6EG96_ECOBD
LPXK_ECOLI			1	1	2			1	1					LPXK_ECOLI	B	C6EI67_ECOBD
LSRF_ECOLI			1	1	2			1	1					LSRF_ECOLI	A	C6EEK6_ECOBD
LSRG_ECOLI			1	1	2			1	1					LSRG_ECOLI	A	C6EEK5_ECOBD
LYXK_ECOLI			1	1	2			1	1					LYXK_ECOLI	A	C6EE99_ECOBD
MAA_ECOLI			1	1	2			1	1					MAA_ECOLI	A	C6EL05_ECOBD
MACB_ECOLI			1	1	2			1	1					MACB_ECOLI	B	C6EIA2_ECOBD
MALI_ECOLI			1	1	2			1	1					MALI_ECOLI	A	C6EDM7_ECOBD
MASZ_ECOLI			1	1	2			1	1					MASZ_ECOLI	A	C6EID5_ECOBD
MATA_ECOLI			1	1	2			1	1					MATA_ECOLI	A	C6ELT6_ECOBD
MBHL_ECOLI			1	1	2			1	1					MBHL_ECOLI	F1	C6EHN5_ECOBD
MBHT_ECOLI			1	1	2			1	1					MBHT_ECOLI	F2	C6EHZ5_ECOBD
MCBR_ECOLI			1	1	2			1	1					MCBR_ECOLI	A	C6EER3_ECOBD
MCP3_ECOLI			1	1	2			1	1					MCP3_ECOLI	B	C6EEU1_ECOBD
MCRB_ECOLI			1	1	2			1	1					MCRB_ECOLI	A	C6EBN5_ECOBD
MCRC_ECOLI			1	1	2			1	1					MCRC_ECOLI	A	C6EBN6_ECOBD
MDTC_ECOLI			1	1	2			1	1					MDTC_ECOLI	B	C6EAM9_ECOBD
MDTG_ECOLI			1	1	2			1	1					MDTG_ECOLI	B	C6EHG0_ECOBD
MEPA_ECOLI			1	1	2			1	1					MEPA_ECOLI	G	C6ELC5_ECOBD
METI_ECOLI			1	1	2			1	1					METI_ECOLI	B	C6EA86_ECOBD
METR_ECOLI			1	1	2			1	1					METR_ECOLI	A	C6EF83_ECOBD
MGLA_ECOLI			1	1	2			1	1					MGLA_ECOLI	F1	C6EAG3_ECOBD
MGLC_ECOLI			1	1	2			1	1					MGLC_ECOLI	B	C6EAG4_ECOBD
MHPB_ECOLI			1	1	2			1	1					MHPB_ECOLI	A	C6ELN2_ECOBD
MHPC_ECOLI			1	1	2			1	1					MHPC_ECOLI	A	C6ELN1_ECOBD
MHPD_ECOLI			1	1	2			2	2					MHPD_ECOLI	A	C6ELN0_ECOBD
MHPR_ECOLI			1	1	2			1	1					MHPR_ECOLI	A	C6ELN4_ECOBD
MLAB_ECOLI			1	1	2			1	1					MLAB_ECOLI	F1	C6EH36_ECOBD
MMCD_ECOLI			1	1	2			1	1					MMCD_ECOLI	A	C6EIJ0_ECOBD
MNGB_ECOLI			1	1	2			1	1					MNGB_ECOLI	A	C6EJK6_ECOBD
MNGR_ECOLI			1	1	2			1	1					MNGR_ECOLI	A	C6EJK8_ECOBD
MNMC_ECOLI			1	1	2			1	1					MNMC_ECOLI	A	C6ELC9_ECOBD
MNMG_ECOLI			1	1	2			1	1					MNMG_ECOLI	F1	C6EG62_ECOBD
MOAD_ECOLI			1	1	2			1	1					MOAD_ECOLI	A	C6EIZ8_ECOBD
MOKB_ECOLI			1	1	2			1	1					MOKB_ECOLI	A	C6EEU2_ECOBD
MPAA_ECOLI			1	1	2			1	1					MPAA_ECOLI	A	C6EFQ6_ECOBD
MPGP_ECOLI			1	1	2			1	1					MPGP_ECOLI	A	C6EBB1_ECOBD
MPPA_ECOLI			1	1	2			1	1					MPPA_ECOLI	G	C6EFQ2_ECOBD
MPRA_ECOLI			1	1	2			1	1					MPRA_ECOLI	A	C6EJU2_ECOBD
MQSR_ECOLI			1	1	2			1	1					MQSR_ECOLI	A	C6EHX1_ECOBD
MRAY_ECOLI			1	1	2			1	1					MRAY_ECOLI	B	C6EAW8_ECOBD
MRAZ_ECOLI			1	1	2			1	1					MRAZ_ECOLI	A	C6EAX4_ECOBD
MRR_ECOLI			1	1	2			1	1					MRR_ECOLI	A	C6EBM9_ECOBD
MSCL_ECOLI			1	1	2			1	1					MSCL_ECOLI	B	C6EGH6_ECOBD
MSCS_ECOLI			1	1	2			1	1					MSCS_ECOLI	B	C6EII5_ECOBD
MUG_ECOLI			1	1	2			1	1					MUG_ECOLI	A	C6EHS7_ECOBD
MURA_ECOLI			1	1	2			1	1					MURA_ECOLI	A	C6EH38_ECOBD
MURD_ECOLI			1	1	2			1	1					MURD_ECOLI	A	C6EAW7_ECOBD
MURE_ECOLI			1	1	2			1	1					MURE_ECOLI	A	C6EAX0_ECOBD
MURR_ECOLI			1	1	2			1	1					MURR_ECOLI	B	C6EL50_ECOBD
MVIM_ECOLI			1	1	2			1	1					MVIM_ECOLI	A	C6EHE5_ECOBD
MVIN_ECOLI			1	1	2			1	1					MVIN_ECOLI	B	C6EHE4_ECOBD
NADB_ECOLI			1	1	2			2	2					NADB_ECOLI	A	C6EK12_ECOBD
NANE_ECOLI			1	1	2			1	1					NANE_ECOLI	A	C6EH09_ECOBD
NAPF_ECOLI			1	1	2			1	1					NAPF_ECOLI	A	C6E9Z2_ECOBD
NARW_ECOLI			1	1	2			1	1					NARW_ECOLI	A	C6EEP9_ECOBD
NFSA_ECOLI			1	1	2			1	1					NFSA_ECOLI	A	C6EIQ4_ECOBD
NHAA_ECOLI			1	1	2			1	1					NHAA_ECOLI	B	C6EB35_ECOBD
NHAB_ECOLI			1	1	2			1	1					NHAB_ECOLI	B	C6EGT1_ECOBD
NIKR_ECOLI			1	1	2			1	1					NIKR_ECOLI	A	C6EF93_ECOBD
NLPA_ECOLI			1	1	2			1	1					NLPA_ECOLI	E	C6EDB0_ECOBD
NLPB_ECOLI			1	1	2			1	1					NLPB_ECOLI	I	C6EKN4_ECOBD
NLPD_ECOLI			1	1	2			1	1					NLPD_ECOLI	I	C6EJC5_ECOBD
NORV_ECOLI			1	1	2			1	1					NORV_ECOLI	A	C6EJS1_ECOBD
NRDH_ECOLI			1	1	2			1	1					NRDH_ECOLI	A	C6EJV2_ECOBD
NUDI_ECOLI			1	1	2			1	1					NUDI_ECOLI	A	C6E9U9_ECOBD
NUOJ_ECOLI			1	1	2			1	1					NUOJ_ECOLI	B	C6E9S2_ECOBD
NUSB_ECOLI			1	1	2			1	1					NUSB_ECOLI	A	C6ELG8_ECOBD
OBG_ECOLI			1	1	2			1	1					OBG_ECOLI	A	C6EH44_ECOBD
ODP2_ECOLI			1	1	2			1	1					ODP2_ECOLI	F1	C6EAU2_ECOBD
OGT_ECOLI			1	1	2			1	1					OGT_ECOLI	A	C6EFP8_ECOBD
OMPA_ECOLI			1	1	2			1	1					OMPA_ECOLI	H	C6EI25_ECOBD
OPGB_ECOLI			1	1	2			1	1					OPGB_ECOLI	B	C6EBL1_ECOBD
OPGD_ECOLI			1	1	2			1	1					OPGD_ECOLI	G	C6EET8_ECOBD
OPPB_ECOLI			1	1	2			1	1					OPPB_ECOLI	B	C6EGM3_ECOBD
OPPC_ECOLI			1	1	2			1	1					OPPC_ECOLI	B	C6EFZ1_ECOBD
OTC1_ECOLI			1	1	2			1	1					OTC1_ECOLI	A	C6EC97_ECOBD
PABB_ECOLI			1	1	2			1	1					PABB_ECOLI	A	C6EC19_ECOBD
PANB_ECOLI			1	1	2			1	1					PANB_ECOLI	A	C6EAS3_ECOBD
PBPB_ECOLI			1	1	2			1	1					PBPB_ECOLI	B	C6EAD5_ECOBD
PFLB_ECOLI			1	1	2			2	2					PFLB_ECOLI	A	C6EI79_ECOBD
PGMB_ECOLI			1	1	2			1	1					PGMB_ECOLI	A	C6EFR5_ECOBD
PHEP_ECOLI			1	1	2			1	1					PHEP_ECOLI	B	C6EKC5_ECOBD
PHNA_ECOLI			1	1	2			1	1					PHNA_ECOLI	A	C6ED16_ECOBD
PHNB_ECOLI			1	1	2			1	1					PHNB_ECOLI	A	C6ED17_ECOBD
PHNJ_ECOLI			1	1	2			1	1					PHNJ_ECOLI	A	C6ED25_ECOBD
PHNN_ECOLI			1	1	2			1	1					PHNN_ECOLI	A	C6ED29_ECOBD
PHOH_ECOLI			1	1	2			1	1					PHOH_ECOLI	A	C6EHI7_ECOBD
PHP_ECOLI			1	1	2			1	1					PHP_ECOLI	A	C6EFJ7_ECOBD
PLSB_ECOLI			1	1	2			1	1					PLSB_ECOLI	F1	C6EDX9_ECOBD
PLSX_ECOLI			1	1	2			1	1					PLSX_ECOLI	A	C6EHC4_ECOBD
PNCB_ECOLI			1	1	2			1	1					PNCB_ECOLI	A	C6EI51_ECOBD
PPB_ECOLI			1	1	2			1	1					PPB_ECOLI	G	C6ELK4_ECOBD
PPIA_ECOLI			1	1	2			1	1					PPIA_ECOLI	G	C6EFL3_ECOBD
PPIB_ECOLI			1	1	2			1	1					PPIB_ECOLI	A	C6EKU1_ECOBD
PPTA_ECOLI			1	1	2			1	1					PPTA_ECOLI	A	C6EEQ3_ECOBD
PQQL_ECOLI			1	1	2			1	1					PQQL_ECOLI	G	C6EEM3_ECOBD
PRIB_ECOLI			1	1	2			1	1					PRIB_ECOLI	A	C6ECE8_ECOBD
PRMA_ECOLI			1	1	2			1	1					PRMA_ECOLI	A	C6EGK1_ECOBD
PROV_ECOLI			1	1	2			1	1					PROV_ECOLI	F1	C6EJU8_ECOBD
PROW_ECOLI			1	1	2			1	1					PROW_ECOLI	B	C6EJU7_ECOBD
PROY_ECOLI			1	1	2			1	1					PROY_ECOLI	B	C6ELI2_ECOBD
PRP2_ECOLI			1	1	2			1	1					PRP2_ECOLI	A	C6EJD3_ECOBD
PRPB_ECOLI			1	1	2			1	1					PRPB_ECOLI	B	C6ELP9_ECOBD
PRPC_ECOLI			1	1	2			1	1					PRPC_ECOLI	A	C6ELP7_ECOBD
PRPD_ECOLI			1	1	2			1	1					PRPD_ECOLI	A	C6ELP6_ECOBD
PRPE_ECOLI			1	1	2			1	1					PRPE_ECOLI	A	C6ELP5_ECOBD
PRPR_ECOLI			1	1	2			1	1					PRPR_ECOLI	A	C6ELQ0_ECOBD
PSD_ECOLI			1	1	2			1	1					PSD_ECOLI	F1	C6ECW5_ECOBD
PSTC_ECOLI			1	1	2			1	1					PSTC_ECOLI	B	C6EG76_ECOBD
PSUK_ECOLI			1	1	2			1	1					PSUK_ECOLI	A	C6EAE7_ECOBD
PTA_ECOLI			1	1	2			1	1					PTA_ECOLI	B	C6ELF6_ECOBD
PTFAH_ECOLI			1	1	2			1	1					PTFAH_ECOLI	F1	C6EA29_ECOBD
PTFBC_ECOLI			1	1	2			1	1					PTFBC_ECOLI	B	C6EA31_ECOBD
PTFX1_ECOLI			1	1	2			1	1					PTFX1_ECOLI	F1	C6EL85_ECOBD
PTH_ECOLI			1	1	2			1	1					PTH_ECOLI	A	C6EGR2_ECOBD
PTHP_ECOLI			1	1	2			1	1					PTHP_ECOLI	A	C6EL62_ECOBD
PTKA_ECOLI			1	1	2			1	1					PTKA_ECOLI	F1	C6EAL6_ECOBD
PTKB_ECOLI			1	1	2			1	1					PTKB_ECOLI	F1	C6EAL7_ECOBD
PTKC_ECOLI			1	1	2			1	1					PTKC_ECOLI	B	C6EAL8_ECOBD
PTNAB_ECOLI			1	1	2			1	1					PTNAB_ECOLI	F1	C6EC13_ECOBD
PTPB1_ECOLI			1	1	2			1	1					PTPB1_ECOLI	A	C6EH87_ECOBD
PTV3B_ECOLI			1	1	2			1	1					PTV3B_ECOLI	B	C6EG81_ECOBD
PTW3C_ECOLI			1	1	2			1	1					PTW3C_ECOLI	B	C6EJQ6_ECOBD
PTYBC_ECOLI			1	1	2			1	1					PTYBC_ECOLI	B	C6EKS4_ECOBD
PUR6_ECOLI			1	1	2			1	1					PUR6_ECOLI	A	C6EKU3_ECOBD
PURR_ECOLI			1	1	2			1	1					PURR_ECOLI	A	C6ECU5_ECOBD
PURT_ECOLI			1	1	2			1	1					PURT_ECOLI	A	C6EBX9_ECOBD
PUTP_ECOLI			1	1	2			1	1					PUTP_ECOLI	B	C6EHJ1_ECOBD
PUUA_ECOLI			1	1	2			1	1					PUUA_ECOLI	A	C6EFT5_ECOBD
PUUB_ECOLI			1	1	2			1	1					PUUB_ECOLI	A	C6EFT1_ECOBD
PUUC_ECOLI			1	1	2			2	2					PUUC_ECOLI	A	C6EFT2_ECOBD
PUUD_ECOLI			1	1	2			1	1					PUUD_ECOLI	A	C6EFT4_ECOBD
PUUE_ECOLI			1	1	2			1	1					PUUE_ECOLI	A	C6EFT0_ECOBD
PUUR_ECOLI			1	1	2			1	1					PUUR_ECOLI	A	C6EFT3_ECOBD
QOR1_ECOLI			1	1	2			1	1					QOR1_ECOLI	A	C6EDW9_ECOBD
RAIA_ECOLI			1	1	2			1	1					RAIA_ECOLI	A	C6EJZ4_ECOBD
RAPA_ECOLI			1	1	2			1	1					RAPA_ECOLI	A	C6EAZ6_ECOBD
RAVA_ECOLI			1	1	2			1	1					RAVA_ECOLI	A	C6EG57_ECOBD
RBSR_ECOLI			1	1	2			1	1					RBSR_ECOLI	A	C6EG49_ECOBD
RCSA_ECOLI			1	1	2			1	1					RCSA_ECOLI	A	C6EBB4_ECOBD
RCSF_ECOLI			1	1	2			1	1					RCSF_ECOLI	I	C6EA88_ECOBD
RECQ_ECOLI			1	1	2			1	1					RECQ_ECOLI	A	C6EF89_ECOBD
RELA_ECOLI			1	1	2			1	1					RELA_ECOLI	A	C6EJ88_ECOBD
RFAG_ECOLI			1	1	2			1	1					RFAG_ECOLI	A	C6EDG0_ECOBD
RFAP_ECOLI			1	1	2			1	1					RFAP_ECOLI	A	C6EDG1_ECOBD
RFAQ_ECOLI			1	1	2			1	1					RFAQ_ECOLI	A	C6EDF9_ECOBD
RMLB1_ECOLI			1	1	2			1	1					RMLB1_ECOLI	A	C6EAR6_ECOBD
RMLD_ECOLI			1	1	2			1	1					RMLD_ECOLI	A	C6EAR7_ECOBD
RFFC_ECOLI			1	1	2			1	1					RFFC_ECOLI	A	C6EG22_ECOBD
