Entry Name A	Entry Name B	Accession A	Accession B
UVRD_ECOLI	RL22_ECOLI	P03018	P61175
UVRD_ECOLI	UVRD_ECOLI	P03018	P03018
UVRD_ECOLI	FIS_ECOLI	P03018	P0A6R3
UVRD_ECOLI	RL29_ECOLI	P03018	P0A7M6
UVRD_ECOLI	ARAG_ECOLI	P03018	P0AAF3
UVRD_ECOLI	DBHB_ECOLI	P03018	P0ACF4
UVRD_ECOLI	AGAR_ECOLI	P03018	P0ACK2
UVRD_ECOLI	AGAR_ECOLI	P03018	P0ACK2
UVRD_ECOLI	SECA_ECOLI	P03018	P10408
UVRD_ECOLI	MUTL_ECOLI	P03018	P23367
UVRD_ECOLI	METN_ECOLI	P03018	P30750
UVRD_ECOLI	SSNA_ECOLI	P03018	Q46812
LACI_ECOLI	LACI_ECOLI	P03023	P03023
GALR_ECOLI	GALR_ECOLI	P03024	P03024
GALR_ECOLI	DBHA_ECOLI	P03024	P0ACF0
GALR_ECOLI	RECJ_ECOLI	P03024	P21893
LYSR_ECOLI	ULAR_ECOLI	P03030	P0A9W0
YGEA_ECOLI	NUDG_ECOLI	P03813	P77788
KEFC_ECOLI	CLPP_ECOLI	P03819	P0A6G7
KEFC_ECOLI	CLPP_ECOLI	P03819	P0A6G7
KEFC_ECOLI	KEFC_ECOLI	P03819	P03819
DAPB_ECOLI	TYPH_ECOLI	P04036	P07650
DAPB_ECOLI	MIND_ECOLI	P04036	P0AEZ3
DAPB_ECOLI	ALR2_ECOLI	P04036	P29012
GUAA_ECOLI	GUAA_ECOLI	P04079	P04079
FIMA1_ECOLI	CARB_ECOLI	P04128	P00968
FIMA1_ECOLI	MURC_ECOLI	P04128	P17952
FIMA1_ECOLI	CYOB_ECOLI	P04128	P0ABI8
FIMA1_ECOLI	YCIS_ECOLI	P04128	P0ACV4
FIMA1_ECOLI	YJIN_ECOLI	P04128	P39385
FRSA_ECOLI	YAEB_ECOLI	P04335	P28634
FRSA_ECOLI	PTGA_ECOLI	P04335	P69783
OTC1_ECOLI	OTC1_ECOLI	P04391	P04391
3MG2_ECOLI	3MG2_ECOLI	P04395	P04395
GSHB_ECOLI	GSHB_ECOLI	P04425	P04425
SYE_ECOLI	SYA_ECOLI	P04805	P00957
SYE_ECOLI	ENO_ECOLI	P04805	P0A6P9
SYE_ECOLI	SYE_ECOLI	P04805	P04805
SYE_ECOLI	YDFR_ECOLI	P04805	P76160
AMPN_ECOLI	CH60_ECOLI	P04825	P0A6F5
AMPN_ECOLI	UVRD_ECOLI	P04825	P03018
AMPN_ECOLI	AMPN_ECOLI	P04825	P04825
AMPN_ECOLI	YMGD_ECOLI	P04825	P0AB46
AMPN_ECOLI	NARY_ECOLI	P04825	P19318
AMPN_ECOLI	HYFG_ECOLI	P04825	P77329
KDSB_ECOLI	DNAJ_ECOLI	P04951	P08622
KDSB_ECOLI	KDSA_ECOLI	P04951	P0A715
KDSB_ECOLI	RL7_ECOLI	P04951	P0A7K2
KDSB_ECOLI	YFBS_ECOLI	P04951	P0AFU2
KDSB_ECOLI	YFBS_ECOLI	P04951	P0AFU2
KDSB_ECOLI	RS1_ECOLI	P04951	P0AG67
KDSB_ECOLI	RL4_ECOLI	P04951	P60723
KDSB_ECOLI	KDSB_ECOLI	P04951	P04951
KDSB_ECOLI	DNAK_ECOLI	P04951	P0A6Y8
KDSB_ECOLI	IPYR_ECOLI	P04951	P0A7A9
KDSB_ECOLI	DBHB_ECOLI	P04951	P0ACF4
KDSB_ECOLI	DCUR_ECOLI	P04951	P0AD01
KDSB_ECOLI	EFTU1_ECOLI	P04951	P0CE47
KDSB_ECOLI	PEPB_ECOLI	P04951	P37095
KDSB_ECOLI	NEMR_ECOLI	P04951	P67430
THD1_ECOLI	KATG_ECOLI	P04968	P13029
EX5A_ECOLI	ODP1_ECOLI	P04993	P0AFG8
EX5A_ECOLI	EX5A_ECOLI	P04993	P04993
EX5A_ECOLI	EX5C_ECOLI	P04993	P07648
EX5A_ECOLI	EX5B_ECOLI	P04993	P08394
EX5A_ECOLI	CH10_ECOLI	P04993	P0A6F9
EX5A_ECOLI	RIBF_ECOLI	P04993	P0AG40
EX5A_ECOLI	TOP3_ECOLI	P04993	P14294
EX7L_ECOLI	EX7L_ECOLI	P04994	P04994
EX7L_ECOLI	YEBS_ECOLI	P04994	P0AD03
EX7L_ECOLI	INTQ_ECOLI	P04994	P76168
EX1_ECOLI	SSB_ECOLI	P04995	P0AGE0
EX1_ECOLI	SSB_ECOLI	P04995	P0AGE0
EX1_ECOLI	RECJ_ECOLI	P04995	P21893
EX1_ECOLI	HOLC_ECOLI	P04995	P28905
PYRC_ECOLI	PYRC_ECOLI	P05020	P05020
PABB_ECOLI	PABA_ECOLI	P05041	P00903
FUMC_ECOLI	RS14_ECOLI	P05042	P0AG59
ALKB_ECOLI	ATPG_ECOLI	P05050	P0ABA6
ALKB_ECOLI	YHCC_ECOLI	P05050	P0ADW6
PNP_ECOLI	PNP_ECOLI	P05055	P05055
PNP_ECOLI	HFQ_ECOLI	P05055	P0A6X3
PNP_ECOLI	HFQ_ECOLI	P05055	P0A6X3
PNP_ECOLI	PGK_ECOLI	P05055	P0A799
PNP_ECOLI	RECA_ECOLI	P05055	P0A7G6
PNP_ECOLI	RL1_ECOLI	P05055	P0A7L0
PNP_ECOLI	RL9_ECOLI	P05055	P0A7R1
PNP_ECOLI	RS13_ECOLI	P05055	P0A7S9
PNP_ECOLI	RS18_ECOLI	P05055	P0A7T7
PNP_ECOLI	RS18_ECOLI	P05055	P0A7T7
PNP_ECOLI	RS3_ECOLI	P05055	P0A7V3
PNP_ECOLI	RS3_ECOLI	P05055	P0A7V3
PNP_ECOLI	RS4_ECOLI	P05055	P0A7V8
PNP_ECOLI	RS5_ECOLI	P05055	P0A7W1
PNP_ECOLI	RNPA_ECOLI	P05055	P0A7Y8
PNP_ECOLI	METK_ECOLI	P05055	P0A817
PNP_ECOLI	YACL_ECOLI	P05055	P0A8E5
PNP_ECOLI	YACL_ECOLI	P05055	P0A8E5
PNP_ECOLI	RHLB_ECOLI	P05055	P0A8J8
PNP_ECOLI	MREB_ECOLI	P05055	P0A9X4
PNP_ECOLI	CSPC_ECOLI	P05055	P0A9Y6
PNP_ECOLI	CSPC_ECOLI	P05055	P0A9Y6
PNP_ECOLI	RL13_ECOLI	P05055	P0AA10
PNP_ECOLI	RL13_ECOLI	P05055	P0AA10
PNP_ECOLI	YBCJ_ECOLI	P05055	P0AAS7
PNP_ECOLI	PCNB_ECOLI	P05055	P0ABF1
PNP_ECOLI	DBHA_ECOLI	P05055	P0ACF0
PNP_ECOLI	RS15_ECOLI	P05055	P0ADZ4
PNP_ECOLI	RL17_ECOLI	P05055	P0AG44
PNP_ECOLI	RL17_ECOLI	P05055	P0AG44
PNP_ECOLI	RL21_ECOLI	P05055	P0AG48
PNP_ECOLI	IBPA_ECOLI	P05055	P0C054
PNP_ECOLI	IBPA_ECOLI	P05055	P0C054
PNP_ECOLI	RNE_ECOLI	P05055	P21513
PNP_ECOLI	MURE_ECOLI	P05055	P22188
PNP_ECOLI	RL24_ECOLI	P05055	P60624
PNP_ECOLI	RL24_ECOLI	P05055	P60624
PNP_ECOLI	RL4_ECOLI	P05055	P60723
PNP_ECOLI	RL4_ECOLI	P05055	P60723
PNP_ECOLI	RL22_ECOLI	P05055	P61175
PNP_ECOLI	YDII_ECOLI	P05055	P77781
3MG1_ECOLI	RS5_ECOLI	P05100	P0A7W1
3MG1_ECOLI	3MG1_ECOLI	P05100	P05100
3MG1_ECOLI	RL29_ECOLI	P05100	P0A7M6
3MG1_ECOLI	SYS_ECOLI	P05100	P0A8L1
APAH_ECOLI	EFP_ECOLI	P05637	P0A6N4
APAH_ECOLI	RL10_ECOLI	P05637	P0A7J3
APAH_ECOLI	RL19_ECOLI	P05637	P0A7K6
APAH_ECOLI	RS20_ECOLI	P05637	P0A7U7
APAH_ECOLI	RS8_ECOLI	P05637	P0A7W7
APAH_ECOLI	G3P1_ECOLI	P05637	P0A9B2
APAH_ECOLI	DBHA_ECOLI	P05637	P0ACF0
APAH_ECOLI	HNS_ECOLI	P05637	P0ACF8
APAH_ECOLI	RS14_ECOLI	P05637	P0AG59
APAH_ECOLI	RL25_ECOLI	P05637	P68919
APAH_ECOLI	HIS7_ECOLI	P05637	P06987
APAH_ECOLI	DNAT_ECOLI	P05637	P0A8J2
APAH_ECOLI	YCCJ_ECOLI	P05637	P0AB14
APAH_ECOLI	RNE_ECOLI	P05637	P21513
SRLD_ECOLI	SRLD_ECOLI	P05707	P05707
SRLD_ECOLI	YAJO_ECOLI	P05707	P77735
T1SK_ECOLI	T1RK_ECOLI	P05719	P08956
T1SK_ECOLI	DBHA_ECOLI	P05719	P0ACF0
T1SK_ECOLI	RL4_ECOLI	P05719	P60723
T1SK_ECOLI	YHIN_ECOLI	P05719	P37631
ILVD_ECOLI	METN_ECOLI	P05791	P30750
ILVD_ECOLI	FHUF_ECOLI	P05791	P39405
BGLR_ECOLI	MACA_ECOLI	P05804	P75830
RECN_ECOLI	YDCP_ECOLI	P05824	P76104
ILVY_ECOLI	ILVY_ECOLI	P05827	P05827
GCP_ECOLI	RL7_ECOLI	P05852	P0A7K2
GCP_ECOLI	RS10_ECOLI	P05852	P0A7R5
GCP_ECOLI	RPOA_ECOLI	P05852	P0A7Z4
GCP_ECOLI	RPOB_ECOLI	P05852	P0A8V2
GCP_ECOLI	GCP_ECOLI	P05852	P05852
GCP_ECOLI	RF2_ECOLI	P05852	P07012
GCP_ECOLI	METK_ECOLI	P05852	P0A817
GCP_ECOLI	HYBG_ECOLI	P05852	P0AAM7
GCP_ECOLI	EFTU1_ECOLI	P05852	P0CE47
ADA_ECOLI	RPOD_ECOLI	P06134	P00579
ADA_ECOLI	ADA_ECOLI	P06134	P06134
FTSQ_ECOLI	FTSA_ECOLI	P06136	P0ABH0
FTSQ_ECOLI	SECY_ECOLI	P06136	P0AGA2
FTSQ_ECOLI	FTSI_ECOLI	P06136	P0AD68
FTSQ_ECOLI	FTSQ_ECOLI	P06136	P06136
FTSQ_ECOLI	OXAA_ECOLI	P06136	P25714
FTSQ_ECOLI	FTSN_ECOLI	P06136	P29131
FTSQ_ECOLI	YMGF_ECOLI	P06136	P58034
FTSQ_ECOLI	FTSB_ECOLI	P06136	P0A6S5
BTUD_ECOLI	BTUC_ECOLI	P06611	P06609
BTUD_ECOLI	BTUD_ECOLI	P06611	P06611
TOP1_ECOLI	RS7_ECOLI	P06612	P02359
TOP1_ECOLI	RL19_ECOLI	P06612	P0A7K6
TOP1_ECOLI	RL33_ECOLI	P06612	P0A7N9
TOP1_ECOLI	RS13_ECOLI	P06612	P0A7S9
TOP1_ECOLI	RS20_ECOLI	P06612	P0A7U7
TOP1_ECOLI	RS3_ECOLI	P06612	P0A7V3
TOP1_ECOLI	RPOA_ECOLI	P06612	P0A7Z4
TOP1_ECOLI	RPOA_ECOLI	P06612	P0A7Z4
TOP1_ECOLI	RPOB_ECOLI	P06612	P0A8V2
TOP1_ECOLI	RPOB_ECOLI	P06612	P0A8V2
TOP1_ECOLI	RL13_ECOLI	P06612	P0AA10
TOP1_ECOLI	HNS_ECOLI	P06612	P0ACF8
TOP1_ECOLI	RLUB_ECOLI	P06612	P37765
TOP1_ECOLI	RL3_ECOLI	P06612	P60438
TOP1_ECOLI	TOP1_ECOLI	P06612	P06612
TOP1_ECOLI	RNH_ECOLI	P06612	P0A7Y4
TOP1_ECOLI	RNH_ECOLI	P06612	P0A7Y4
TOP1_ECOLI	DLDH_ECOLI	P06612	P0A9P0
TOP1_ECOLI	HOLE_ECOLI	P06612	P0ABS8
TOP1_ECOLI	GABP_ECOLI	P06612	P25527
TOP1_ECOLI	YIGZ_ECOLI	P06612	P27862
TOP1_ECOLI	FLIH_ECOLI	P06612	P31068
TOP1_ECOLI	KDGK_ECOLI	P06612	P37647
TOP1_ECOLI	MACA_ECOLI	P06612	P75830
TOP1_ECOLI	FLGA_ECOLI	P06612	P75933
TOP1_ECOLI	KDGR_ECOLI	P06612	P76268
ERA_ECOLI	ERA_ECOLI	P06616	P06616
ERA_ECOLI	LON_ECOLI	P06616	P0A9M0
BIRA_ECOLI	RS3_ECOLI	P06709	P0A7V3
BIRA_ECOLI	RL21_ECOLI	P06709	P0AG48
BIRA_ECOLI	RS14_ECOLI	P06709	P0AG59
BIRA_ECOLI	RS14_ECOLI	P06709	P0AG59
BIRA_ECOLI	NANE_ECOLI	P06709	P0A761
BIRA_ECOLI	NANE_ECOLI	P06709	P0A761
BIRA_ECOLI	GLPB_ECOLI	P06709	P13033
DPO3X_ECOLI	RS6_ECOLI	P06710	P02358
DPO3X_ECOLI	RL1_ECOLI	P06710	P0A7L0
DPO3X_ECOLI	NUSG_ECOLI	P06710	P0AFG0
DPO3X_ECOLI	DPO3A_ECOLI	P06710	P10443
DPO3X_ECOLI	DPO3E_ECOLI	P06710	P03007
DPO3X_ECOLI	DPO3X_ECOLI	P06710	P06710
DPO3X_ECOLI	NUSB_ECOLI	P06710	P0A780
DPO3X_ECOLI	RL29_ECOLI	P06710	P0A7M6
DPO3X_ECOLI	DPO3B_ECOLI	P06710	P0A988
DPO3X_ECOLI	HOLE_ECOLI	P06710	P0ABS8
DPO3X_ECOLI	HOLE_ECOLI	P06710	P0ABS8
DPO3X_ECOLI	YJGD_ECOLI	P06710	P0AF90
DPO3X_ECOLI	UGPB_ECOLI	P06710	P0AG80
DPO3X_ECOLI	UGPB_ECOLI	P06710	P0AG80
DPO3X_ECOLI	FECB_ECOLI	P06710	P15028
DPO3X_ECOLI	HOLA_ECOLI	P06710	P28630
DPO3X_ECOLI	HOLD_ECOLI	P06710	P28632
AGAL_ECOLI	AGAL_ECOLI	P06720	P06720
METC_ECOLI	METC_ECOLI	P06721	P06721
MUTH_ECOLI	RS10_ECOLI	P06722	P0A7R5
MUTH_ECOLI	MUTL_ECOLI	P06722	P23367
EBGR_ECOLI	EBGR_ECOLI	P06846	P06846
BGA2_ECOLI	FKBX_ECOLI	P06864	P0AEM0
ODP2_ECOLI	DPO1_ECOLI	P06959	P00582
ODP2_ECOLI	TYRR_ECOLI	P06959	P07604
ODP2_ECOLI	UVRB_ECOLI	P06959	P0A8F8
ODP2_ECOLI	PHOL_ECOLI	P06959	P0A9K3
ODP2_ECOLI	GYRA_ECOLI	P06959	P0AES4
ODP2_ECOLI	HRPB_ECOLI	P06959	P37024
ODP2_ECOLI	HRPA_ECOLI	P06959	P43329
ODP2_ECOLI	FADJ_ECOLI	P06959	P77399
ODP2_ECOLI	ILVG_ECOLI	P06959	P00892
ODP2_ECOLI	UVRD_ECOLI	P06959	P03018
ODP2_ECOLI	3MG2_ECOLI	P06959	P04395
ODP2_ECOLI	TOP1_ECOLI	P06959	P06612
ODP2_ECOLI	END4_ECOLI	P06959	P0A6C1
ODP2_ECOLI	RSMG_ECOLI	P06959	P0A6U5
ODP2_ECOLI	RNH_ECOLI	P06959	P0A7Y4
ODP2_ECOLI	RNPA_ECOLI	P06959	P0A7Y8
ODP2_ECOLI	YCIU_ECOLI	P06959	P0A8L7
ODP2_ECOLI	NAPD_ECOLI	P06959	P0A9I5
ODP2_ECOLI	ULAR_ECOLI	P06959	P0A9W0
ODP2_ECOLI	ZNUC_ECOLI	P06959	P0A9X1
ODP2_ECOLI	YBCJ_ECOLI	P06959	P0AAS7
ODP2_ECOLI	FIMB_ECOLI	P06959	P0ADH5
ODP2_ECOLI	PINR_ECOLI	P06959	P0ADI0
ODP2_ECOLI	CEDA_ECOLI	P06959	P0AE60
ODP2_ECOLI	YJGD_ECOLI	P06959	P0AF90
ODP2_ECOLI	OGT_ECOLI	P06959	P0AFH0
ODP2_ECOLI	PARC_ECOLI	P06959	P0AFI2
ODP2_ECOLI	TOP3_ECOLI	P06959	P14294
ODP2_ECOLI	YCEA_ECOLI	P06959	P24188
ODP2_ECOLI	RECG_ECOLI	P06959	P24230
ODP2_ECOLI	GLUQ_ECOLI	P06959	P27305
ODP2_ECOLI	YGIF_ECOLI	P06959	P30871
ODP2_ECOLI	YJEF_ECOLI	P06959	P31806
ODP2_ECOLI	INTA_ECOLI	P06959	P32053
ODP2_ECOLI	FDHD_ECOLI	P06959	P32177
ODP2_ECOLI	AIDB_ECOLI	P06959	P33224
ODP2_ECOLI	RLMN_ECOLI	P06959	P36979
ODP2_ECOLI	YRAN_ECOLI	P06959	P45465
ODP2_ECOLI	YBJX_ECOLI	P06959	P75829
ODP2_ECOLI	YCGF_ECOLI	P06959	P75990
CCA_ECOLI	PFLB_ECOLI	P06961	P09373
CCA_ECOLI	HSLU_ECOLI	P06961	P0A6H5
CCA_ECOLI	PUR7_ECOLI	P06961	P0A7D7
CCA_ECOLI	RPOB_ECOLI	P06961	P0A8V2
CCA_ECOLI	RNR_ECOLI	P06961	P21499
CCA_ECOLI	DNAA_ECOLI	P06961	P03004
CCA_ECOLI	CCA_ECOLI	P06961	P06961
CCA_ECOLI	DTD_ECOLI	P06961	P0A6M4
CCA_ECOLI	CSPA_ECOLI	P06961	P0A9X9
CCA_ECOLI	YBEB_ECOLI	P06961	P0AAT6
CCA_ECOLI	EFTU1_ECOLI	P06961	P0CE47
CCA_ECOLI	MAO2_ECOLI	P06961	P76558
DUT_ECOLI	DUT_ECOLI	P06968	P06968
FHUB_ECOLI	LPXA_ECOLI	P06972	P0A722
FLIM_ECOLI	YJEK_ECOLI	P06974	P39280
FLIM_ECOLI	FLIM_ECOLI	P06974	P06974
FLIM_ECOLI	GLPQ_ECOLI	P06974	P09394
FLIM_ECOLI	CHEY_ECOLI	P06974	P0AE67
FLIM_ECOLI	FLIN_ECOLI	P06974	P15070
FLIM_ECOLI	YCBL_ECOLI	P06974	P75849
HEM3_ECOLI	RPOC_ECOLI	P06983	P0A8T7
HIS2_ECOLI	HIS2_ECOLI	P06989	P06989
RSMA_ECOLI	RSMA_ECOLI	P06992	P06992
MALT_ECOLI	DNAJ_ECOLI	P06993	P08622
MALT_ECOLI	RL19_ECOLI	P06993	P0A7K6
MALT_ECOLI	MALT_ECOLI	P06993	P06993
MALT_ECOLI	METK_ECOLI	P06993	P0A817
MALT_ECOLI	FTSZ_ECOLI	P06993	P0A9A6
MALT_ECOLI	MREB_ECOLI	P06993	P0A9X4
MALT_ECOLI	PSTB_ECOLI	P06993	P0AAH0
MALT_ECOLI	IBPA_ECOLI	P06993	P0C054
MALT_ECOLI	IBPA_ECOLI	P06993	P0C054
MALT_ECOLI	IBPB_ECOLI	P06993	P0C058
MALT_ECOLI	IBPB_ECOLI	P06993	P0C058
MALT_ECOLI	AES_ECOLI	P06993	P23872
MALT_ECOLI	MALK_ECOLI	P06993	P68187
OMPC_ECOLI	RAVA_ECOLI	P06996	P31473
OMPC_ECOLI	MREB_ECOLI	P06996	P0A9X4
OMPC_ECOLI	MREB_ECOLI	P06996	P0A9X4
OMPC_ECOLI	RLMN_ECOLI	P06996	P36979
K6PF2_ECOLI	K6PF2_ECOLI	P06999	P06999
PNTA_ECOLI	PNTA_ECOLI	P07001	P07001
PNTA_ECOLI	YDJL_ECOLI	P07001	P77539
POXB_ECOLI	POXB_ECOLI	P07003	P07003
PROA_ECOLI	PROA_ECOLI	P07004	P07004
PROA_ECOLI	DDLA_ECOLI	P07004	P0A6J8
PROA_ECOLI	SFSA_ECOLI	P07004	P0A823
PROA_ECOLI	NIFU_ECOLI	P07004	P0ACD4
PROA_ECOLI	YEHT_ECOLI	P07004	P0AFT5
PROA_ECOLI	UGPB_ECOLI	P07004	P0AG80
PROA_ECOLI	YGHO_ECOLI	P07004	Q46840
RF2_ECOLI	RL7_ECOLI	P07012	P0A7K2
RF2_ECOLI	RS18_ECOLI	P07012	P0A7T7
RF2_ECOLI	RS2_ECOLI	P07012	P0A7V0
RF2_ECOLI	RS5_ECOLI	P07012	P0A7W1
RF2_ECOLI	RPOA_ECOLI	P07012	P0A7Z4
RF2_ECOLI	RS17_ECOLI	P07012	P0AG63
RF2_ECOLI	RF2_ECOLI	P07012	P07012
RF2_ECOLI	CCMB_ECOLI	P07012	P0ABL8
RF2_ECOLI	YEIT_ECOLI	P07012	P76440
RF2_ECOLI	YNFE_ECOLI	P07012	P77374
PRIB_ECOLI	PRIB_ECOLI	P07013	P07013
DHSB_ECOLI	DHSA_ECOLI	P07014	P0AC41
MCP2_ECOLI	CHER_ECOLI	P07017	P07364
MCP2_ECOLI	CHEY_ECOLI	P07017	P0AE67
MCP2_ECOLI	FLGJ_ECOLI	P07017	P75942
MCP4_ECOLI	DSBA_ECOLI	P07018	P0AEG4
YFIB_ECOLI	UVRC_ECOLI	P07021	P0A8G0
TYRA_ECOLI	TYRA_ECOLI	P07023	P07023
TYRA_ECOLI	UBIX_ECOLI	P07023	P0AG03
USHA_ECOLI	FTSE_ECOLI	P07024	P0A9R7
USHA_ECOLI	FTSE_ECOLI	P07024	P0A9R7
SYV_ECOLI	SYV_ECOLI	P07118	P07118
CHEB_ECOLI	MCP2_ECOLI	P07330	P07017
CHEB_ECOLI	CHEA_ECOLI	P07330	P07363
CHEA_ECOLI	RS19_ECOLI	P07363	P0A7U3
CHEA_ECOLI	MCP2_ECOLI	P07363	P07017
CHEA_ECOLI	CHEA_ECOLI	P07363	P07363
CHEA_ECOLI	CHEW_ECOLI	P07363	P0A964
CHEA_ECOLI	CHEZ_ECOLI	P07363	P0A9H9
CHEA_ECOLI	CHEY_ECOLI	P07363	P0AE67
CHEA_ECOLI	CHEY_ECOLI	P07363	P0AE67
CHEA_ECOLI	FLGM_ECOLI	P07363	P0AEM4
CHEA_ECOLI	MBHA_ECOLI	P07363	Q47154
CHER_ECOLI	YJEK_ECOLI	P07364	P39280
CHER_ECOLI	RUVB_ECOLI	P07364	P0A812
CHER_ECOLI	RPE_ECOLI	P07364	P0AG07
CHER_ECOLI	FLIN_ECOLI	P07364	P15070
SYFB_ECOLI	SECD_ECOLI	P07395	P0AG90
SYFB_ECOLI	YEAJ_ECOLI	P07395	P76237
SYFB_ECOLI	SYFB_ECOLI	P07395	P07395
SYFB_ECOLI	SYFA_ECOLI	P07395	P08312
THGA_ECOLI	TIG_ECOLI	P07464	P0A850
THGA_ECOLI	THGA_ECOLI	P07464	P07464
TYRR_ECOLI	TYRR_ECOLI	P07604	P07604
TYRR_ECOLI	ATPA_ECOLI	P07604	P0ABB0
AROB_ECOLI	EFG_ECOLI	P07639	P0A6M8
EX5C_ECOLI	EX5B_ECOLI	P07648	P08394
TRUA_ECOLI	GATY_ECOLI	P07649	P0C8J6
TYPH_ECOLI	TYPH_ECOLI	P07650	P07650
TYPH_ECOLI	ARGT_ECOLI	P07650	P09551
TYPH_ECOLI	YAET_ECOLI	P07650	P0A940
FDHF_ECOLI	RS19_ECOLI	P07658	P0A7U3
FDHF_ECOLI	RS8_ECOLI	P07658	P0A7W7
FDHF_ECOLI	DEAD_ECOLI	P07658	P0A9P6
SYL_ECOLI	TOP1_ECOLI	P07813	P06612
SYL_ECOLI	RF2_ECOLI	P07813	P07012
SYL_ECOLI	SYL_ECOLI	P07813	P07813
SYL_ECOLI	CH10_ECOLI	P07813	P0A6F9
SYL_ECOLI	COAD_ECOLI	P07813	P0A6I6
SYL_ECOLI	RF1_ECOLI	P07813	P0A7I0
SYL_ECOLI	RL23_ECOLI	P07813	P0ADZ0
SYL_ECOLI	AMPM_ECOLI	P07813	P0AE18
SYL_ECOLI	DNLJ_ECOLI	P07813	P15042
SYL_ECOLI	RL4_ECOLI	P07813	P60723
SYL_ECOLI	YEAP_ECOLI	P07813	P76245
ILVB_ECOLI	RL7_ECOLI	P08142	P0A7K2
ILVB_ECOLI	FUMA_ECOLI	P08142	P0AC33
ILVB_ECOLI	FUMA_ECOLI	P08142	P0AC33
ILVB_ECOLI	ILVB_ECOLI	P08142	P08142
ILVB_ECOLI	DLDH_ECOLI	P08142	P0A9P0
FOLC_ECOLI	FOLC_ECOLI	P08192	P08192
ARAA_ECOLI	ARAA_ECOLI	P08202	P08202
ARAD_ECOLI	ARAD_ECOLI	P08203	P08203
YCIH_ECOLI	YCIH_ECOLI	P08245	P08245
YCIH_ECOLI	PINR_ECOLI	P08245	P0ADI0
SYFA_ECOLI	SYFA_ECOLI	P08312	P08312
CPDB_ECOLI	YBAK_ECOLI	P08331	P0AAR3
MUTT_ECOLI	MUTT_ECOLI	P08337	P08337
MUTT_ECOLI	YGFT_ECOLI	P08337	Q46820
CHPS_ECOLI	PTA_ECOLI	P08365	P0A9M8
CHPS_ECOLI	PTA_ECOLI	P08365	P0A9M8
MURB_ECOLI	MURB_ECOLI	P08373	P08373
MURB_ECOLI	CH10_ECOLI	P08373	P0A6F9
MURB_ECOLI	FTSA_ECOLI	P08373	P0ABH0
MURB_ECOLI	FADH_ECOLI	P08373	P42593
MURB_ECOLI	EMRY_ECOLI	P08373	P52600
USG_ECOLI	USG_ECOLI	P08390	P08390
USG_ECOLI	RL7_ECOLI	P08390	P0A7K2
USG_ECOLI	RPOA_ECOLI	P08390	P0A7Z4
USG_ECOLI	RPOC_ECOLI	P08390	P0A8T7
USG_ECOLI	KPYK2_ECOLI	P08390	P21599
EX5B_ECOLI	ODP1_ECOLI	P08394	P0AFG8
EX5B_ECOLI	ODP2_ECOLI	P08394	P06959
EX5B_ECOLI	EX5B_ECOLI	P08394	P08394
EX5B_ECOLI	DLDH_ECOLI	P08394	P0A9P0
PHOR_ECOLI	PHOB_ECOLI	P08400	P0AFJ5
PHOR_ECOLI	RLMN_ECOLI	P08400	P36979
CREC_ECOLI	DNAA_ECOLI	P08401	P03004
CREC_ECOLI	CREB_ECOLI	P08401	P08368
CREC_ECOLI	LGUL_ECOLI	P08401	P0AC81
CREC_ECOLI	LGUL_ECOLI	P08401	P0AC81
CVPA_ECOLI	RIBD_ECOLI	P08550	P25539
DNAJ_ECOLI	RS6_ECOLI	P08622	P02358
DNAJ_ECOLI	OMPC_ECOLI	P08622	P06996
DNAJ_ECOLI	DNAJ_ECOLI	P08622	P08622
DNAJ_ECOLI	NARG_ECOLI	P08622	P09152
DNAJ_ECOLI	HSLU_ECOLI	P08622	P0A6H5
DNAJ_ECOLI	EFG_ECOLI	P08622	P0A6M8
DNAJ_ECOLI	HFQ_ECOLI	P08622	P0A6X3
DNAJ_ECOLI	DNAK_ECOLI	P08622	P0A6Y8
DNAJ_ECOLI	IF2_ECOLI	P08622	P0A705
DNAJ_ECOLI	KPRS_ECOLI	P08622	P0A717
DNAJ_ECOLI	RS10_ECOLI	P08622	P0A7R5
DNAJ_ECOLI	RS3_ECOLI	P08622	P0A7V3
DNAJ_ECOLI	RUVB_ECOLI	P08622	P0A812
DNAJ_ECOLI	ALF1_ECOLI	P08622	P0A991
DNAJ_ECOLI	PTA_ECOLI	P08622	P0A9M8
DNAJ_ECOLI	DEAD_ECOLI	P08622	P0A9P6
DNAJ_ECOLI	ULAR_ECOLI	P08622	P0A9W0
DNAJ_ECOLI	CSPC_ECOLI	P08622	P0A9Y6
DNAJ_ECOLI	YBCJ_ECOLI	P08622	P0AAS7
DNAJ_ECOLI	YBCJ_ECOLI	P08622	P0AAS7
DNAJ_ECOLI	ATPB_ECOLI	P08622	P0ABB4
DNAJ_ECOLI	FTSA_ECOLI	P08622	P0ABH0
DNAJ_ECOLI	CLPA_ECOLI	P08622	P0ABH9
DNAJ_ECOLI	CLPA_ECOLI	P08622	P0ABH9
DNAJ_ECOLI	EXBB_ECOLI	P08622	P0ABU7
DNAJ_ECOLI	RL23_ECOLI	P08622	P0ADZ0
DNAJ_ECOLI	RL23_ECOLI	P08622	P0ADZ0
DNAJ_ECOLI	MIAB_ECOLI	P08622	P0AEI1
DNAJ_ECOLI	GYRA_ECOLI	P08622	P0AES4
